,Team,Sport,Event,Medal,Age,Height,Weight,Cluster
12953,West Germany,Equestrianism,"Equestrianism Mixed Dressage, Team",Gold,40.0,184.0,66.0,1
12954,West Germany,Equestrianism,"Equestrianism Mixed Dressage, Individual",Gold,48.0,184.0,66.0,1
12955,West Germany,Equestrianism,"Equestrianism Mixed Dressage, Team",Gold,48.0,184.0,66.0,1
12956,West Germany,Equestrianism,"Equestrianism Mixed Dressage, Team",Gold,52.0,184.0,66.0,1
12957,Soviet Union,Handball,Handball Men's Handball,Gold,35.0,189.0,90.0,1
12958,Soviet Union-2,Figure Skating,Figure Skating Mixed Ice Dancing,Bronze,17.0,165.0,47.0,7
12959,Soviet Union-2,Figure Skating,Figure Skating Mixed Ice Dancing,Silver,21.0,165.0,47.0,4
12960,Unified Team-1,Figure Skating,Figure Skating Mixed Ice Dancing,Gold,25.0,165.0,47.0,1
12961,Soviet Union,Athletics,Athletics Women's 4 x 400 metres Relay,Bronze,24.0,168.0,62.0,8
12962,Canada,Ice Hockey,Ice Hockey Men's Ice Hockey,Bronze,21.0,175.0,72.0,6
12963,Hungary,Wrestling,"Wrestling Men's Bantamweight, Freestyle",Bronze,25.0,165.0,57.0,7
12964,West Germany,Shooting,"Shooting Mixed Small-Bore Rifle, Three Positions, 50 metres",Gold,28.0,176.0,82.0,1
12965,West Germany,Football,Football Men's Football,Bronze,24.0,182.0,73.0,5
12966,Sweden,Athletics,"Athletics Men's Cross-Country, Team",Gold,27.0,174.0,63.0,1
12967,Ukraine,Boxing,Boxing Men's Super-Heavyweight,Gold,20.0,195.0,105.0,1
12968,Croatia,Handball,Handball Men's Handball,Gold,29.0,195.0,102.0,1
12969,Ukraine,Swimming,Swimming Women's 800 metres Freestyle,Silver,18.0,182.0,70.0,0
12970,Ukraine,Swimming,Swimming Women's 200 metres Individual Medley,Gold,18.0,182.0,70.0,1
12971,Ukraine,Swimming,Swimming Women's 400 metres Individual Medley,Gold,18.0,182.0,70.0,1
12972,Ukraine,Swimming,Swimming Women's 200 metres Individual Medley,Gold,22.0,182.0,70.0,1
12973,Ukraine,Swimming,Swimming Women's 400 metres Individual Medley,Gold,22.0,182.0,70.0,1
12974,Russia,Shooting,"Shooting Women's Air Pistol, 10 metres",Gold,27.0,163.0,73.0,1
12975,Germany,Cycling,"Cycling Men's Road Race, Individual",Bronze,25.0,183.0,64.0,7
12976,Austria,Rowing,Rowing Men's Coxless Pairs,Bronze,27.0,180.0,80.0,3
12977,Austria,Rowing,Rowing Men's Coxless Pairs,Silver,30.0,180.0,80.0,4
12978,Netherlands,Volleyball,Volleyball Men's Volleyball,Silver,24.0,194.0,88.0,4
12979,Russia,Weightlifting,Weightlifting Men's Heavyweight,Silver,25.0,182.0,105.0,4
12980,United States,Rowing,Rowing Men's Coxed Fours,Silver,28.0,183.0,73.0,0
12981,Germany,Football,Football Men's Football,Silver,20.0,189.0,83.0,5
12982,West Germany,Athletics,Athletics Men's 4 x 100 metres Relay,Bronze,22.0,187.0,75.0,8
12983,East Germany,Gymnastics,Gymnastics Women's Team All-Around,Bronze,17.0,166.0,50.0,7
12984,East Germany,Gymnastics,Gymnastics Men's Team All-Around,Bronze,20.0,169.0,65.0,7
12985,East Germany,Gymnastics,Gymnastics Men's Team All-Around,Bronze,24.0,169.0,65.0,7
12986,Sweden,Athletics,Athletics Women's Heptathlon,Gold,21.0,178.0,65.0,1
12987,West Germany,Fencing,"Fencing Women's Foil, Team",Gold,19.0,170.0,68.0,1
12988,United States,Snowboarding,Snowboarding Men's Parallel Giant Slalom,Bronze,29.0,190.0,102.0,7
12989,East Germany,Rowing,Rowing Women's Coxed Eights,Gold,23.0,186.0,82.0,1
12990,Germany,Cycling,Cycling Men's Points Race,Silver,22.0,191.0,85.0,4
12991,West Germany,Equestrianism,"Equestrianism Mixed Three-Day Event, Team",Bronze,31.0,170.0,73.0,7
12992,Estonia,Athletics,Athletics Men's Decathlon,Bronze,25.0,174.0,74.0,8
12993,Netherlands,Rowing,Rowing Men's Coxed Fours,Bronze,26.0,163.0,51.0,3
12994,Soviet Union,Basketball,Basketball Women's Basketball,Gold,25.0,185.0,90.0,1
12995,Russia,Athletics,Athletics Men's High Jump,Gold,26.0,192.0,82.0,1
12996,Poland,Football,Football Men's Football,Silver,21.0,185.0,86.0,5
12997,Poland,Athletics,Athletics Women's 100 metres,Bronze,18.0,170.0,60.0,8
12998,Poland,Athletics,Athletics Women's 4 x 100 metres Relay,Gold,18.0,170.0,60.0,1
12999,Czechoslovakia,Wrestling,"Wrestling Men's Heavyweight, Greco-Roman",Bronze,26.0,187.0,128.0,7
13000,Poland,Football,Football Men's Football,Gold,20.0,175.0,69.0,5
13001,Poland,Football,Football Men's Football,Silver,24.0,175.0,69.0,5
13002,Germany,Athletics,Athletics Women's 4 x 100 metres Relay,Silver,22.0,167.0,58.0,4
13003,East Germany,Swimming,Swimming Women's 100 metres Butterfly,Bronze,18.0,164.0,60.0,8
13004,Sweden,Sailing,Sailing Mixed Three Person Keelboat,Silver,23.0,181.0,65.0,4
13005,Sweden,Diving,Diving Women's Springboard,Silver,17.0,173.0,60.0,4
13006,Sweden,Diving,Diving Women's Platform,Gold,17.0,173.0,60.0,1
13007,Sweden,Diving,Diving Women's Platform,Silver,21.0,173.0,60.0,4
13008,United States,Swimming,Swimming Women's 4 x 100 metres Freestyle Relay,Silver,18.0,170.0,57.0,0
13009,Austria,Alpine Skiing,Alpine Skiing Men's Super G,Silver,26.0,179.0,86.0,4
13010,Germany,Hockey,Hockey Men's Hockey,Gold,27.0,180.0,85.0,1
13011,East Germany,Biathlon,Biathlon Men's 20 kilometres,Silver,27.0,178.0,70.0,4
13012,East Germany,Biathlon,Biathlon Men's 4 x 7.5 kilometres Relay,Bronze,27.0,178.0,70.0,7
13013,Slovakia,Canoeing,"Canoeing Men's Canadian Singles, 500 metres",Silver,29.0,191.0,98.0,4
13014,East Germany,Athletics,Athletics Men's 4 x 400 metres Relay,Silver,20.0,178.0,71.0,4
13015,Czechoslovakia,Football,Football Men's Football,Silver,20.0,177.0,76.0,5
13016,United States,Rowing,Rowing Men's Coxed Eights,Gold,34.0,183.0,86.0,2
13017,Yugoslavia,Basketball,Basketball Men's Basketball,Silver,19.0,205.0,96.0,4
13018,Yugoslavia,Basketball,Basketball Men's Basketball,Gold,23.0,205.0,96.0,1
13019,Yugoslavia,Basketball,Basketball Men's Basketball,Bronze,27.0,205.0,96.0,3
13020,Netherlands,Short Track Speed Skating,"Short Track Speed Skating Men's 1,000 metres",Bronze,24.0,172.0,70.0,7
13021,Czechoslovakia,Football,Football Men's Football,Silver,22.0,183.0,81.0,5
13022,East Germany,Rowing,Rowing Women's Coxed Eights,Gold,19.0,181.0,72.0,1
13023,East Germany,Rowing,Rowing Women's Coxed Eights,Gold,23.0,181.0,72.0,1
13024,Yugoslavia,Football,Football Men's Football,Gold,22.0,176.0,71.0,5
13025,Montenegro,Handball,Handball Women's Handball,Silver,22.0,177.0,71.0,4
13026,United States,Cycling,Cycling Men's 100 kilometres Team Time Trial,Bronze,19.0,183.0,70.0,7
13027,United States,Athletics,Athletics Women's 4 x 100 metres Relay,Gold,23.0,160.0,63.0,2
13028,United States,Baseball,Baseball Men's Baseball,Bronze,32.0,183.0,91.0,7
13029,United States,Ice Hockey,Ice Hockey Women's Ice Hockey,Silver,20.0,180.0,79.0,0
13030,United States,Ice Hockey,Ice Hockey Women's Ice Hockey,Silver,24.0,180.0,79.0,0
13031,Netherlands,Cycling,"Cycling Women's Road Race, Individual",Gold,24.0,168.0,65.0,1
13032,Netherlands,Cycling,"Cycling Women's Road Race, Individual",Bronze,28.0,168.0,65.0,7
13033,Germany,Athletics,Athletics Men's 4 x 100 metres Relay,Bronze,23.0,166.0,58.0,8
13034,West Germany,Wrestling,"Wrestling Men's Welterweight, Freestyle",Silver,24.0,178.0,74.0,4
13035,United States,Basketball,Basketball Men's Basketball,Gold,26.0,188.0,75.0,2
13036,Gem IV,Sailing,Sailing Mixed Two Person Keelboat,Bronze,39.0,176.0,78.0,7
13037,Gem,Sailing,Sailing Mixed Two Person Keelboat,Gold,46.0,176.0,78.0,1
13038,Australia,Hockey,Hockey Men's Hockey,Gold,19.0,183.0,74.0,1
13039,Australia,Hockey,Hockey Men's Hockey,Bronze,23.0,183.0,74.0,7
13040,Australia,Hockey,Hockey Men's Hockey,Bronze,27.0,183.0,74.0,7
13041,Australia,Water Polo,Water Polo Women's Water Polo,Bronze,22.0,182.0,88.0,3
13042,Australia,Water Polo,Water Polo Women's Water Polo,Bronze,26.0,182.0,88.0,3
13043,Great Britain,Curling,Curling Women's Curling,Gold,33.0,167.0,66.0,1
13044,Australia,Water Polo,Water Polo Women's Water Polo,Bronze,30.0,173.0,70.0,3
13045,Canada,Ice Hockey,Ice Hockey Men's Ice Hockey,Bronze,22.0,178.0,73.0,6
13046,Germany,Rowing,Rowing Men's Coxed Pairs,Gold,22.0,195.0,88.0,1
13047,Denmark,Canoeing,"Canoeing Men's Kayak Doubles, 1,000 metres",Silver,30.0,183.0,80.0,4
13048,Norway,Cycling,"Cycling Men's Individual Pursuit, 4,000 metres",Gold,21.0,185.0,79.0,1
13049,Norway,Football,Football Women's Football,Gold,25.0,167.0,68.0,1
13050,Soviet Union,Fencing,"Fencing Women's Foil, Team",Gold,21.0,164.0,62.0,1
13051,Hong Kong-2,Table Tennis,Table Tennis Men's Doubles,Silver,28.0,165.0,61.0,4
13052,Japan,Shooting,"Shooting Men's Small-Bore Rifle, Three Positions, 50 metres",Bronze,29.0,173.0,63.0,7
13053,Hungary,Canoeing,"Canoeing Women's Kayak Fours, 500 metres",Silver,23.0,174.0,69.0,4
13054,Hungary,Canoeing,"Canoeing Women's Kayak Singles, 500 metres",Silver,27.0,174.0,69.0,4
13055,Hungary,Canoeing,"Canoeing Women's Kayak Doubles, 500 metres",Bronze,27.0,174.0,69.0,7
13056,Hungary,Canoeing,"Canoeing Women's Kayak Fours, 500 metres",Gold,27.0,174.0,69.0,1
13057,Hungary,Canoeing,"Canoeing Women's Kayak Singles, 500 metres",Gold,31.0,174.0,69.0,1
13058,Hungary,Canoeing,"Canoeing Women's Kayak Fours, 500 metres",Silver,35.0,174.0,69.0,4
13059,Japan,Baseball,Baseball Men's Baseball,Bronze,30.0,182.0,88.0,7
13060,Japan,Wrestling,"Wrestling Men's Light-Flyweight, Freestyle",Gold,25.0,153.0,52.0,1
13061,Japan,Softball,Softball Women's Softball,Silver,32.0,164.0,64.0,4
13062,Switzerland-2,Beach Volleyball,Beach Volleyball Men's Beach Volleyball,Bronze,30.0,190.0,89.0,7
13063,Germany,Snowboarding,Snowboarding Women's Parallel Giant Slalom,Silver,18.0,168.0,56.0,4
13064,Germany,Snowboarding,Snowboarding Women's Parallel Slalom,Bronze,26.0,168.0,56.0,7
13065,West Germany,Swimming,Swimming Women's 4 x 100 metres Medley Relay,Bronze,15.0,180.0,67.0,8
13066,Germany,Canoeing,"Canoeing Men's Canadian Doubles, 1,000 metres",Bronze,23.0,183.0,79.0,7
13067,Germany,Boxing,Boxing Men's Heavyweight,Bronze,21.0,192.0,102.0,7
13068,West Germany,Ice Hockey,Ice Hockey Men's Ice Hockey,Bronze,27.0,172.0,74.0,6
13069,Croatia,Water Polo,Water Polo Men's Water Polo,Silver,22.0,189.0,89.0,4
13070,Japan,Swimming,Swimming Men's 4 x 200 metres Freestyle Relay,Bronze,22.0,183.0,77.0,8
13071,Poland,Rowing,Rowing Women's Quadruple Sculls,Bronze,25.0,177.0,68.0,3
13072,Germany,Cycling,"Cycling Men's Tandem Sprint, 2,000 metres",Bronze,23.0,177.0,75.0,7
13073,Poland,Football,Football Men's Football,Silver,21.0,175.0,68.0,5
13074,Poland,Rowing,Rowing Men's Coxed Fours,Bronze,24.0,180.0,74.0,3
13075,Poland,Rowing,Rowing Men's Single Sculls,Bronze,24.0,181.0,80.0,3
13076,Poland,Rowing,Rowing Men's Single Sculls,Bronze,33.0,181.0,80.0,3
13077,Germany,Fencing,"Fencing Men's Foil, Team",Gold,23.0,186.0,80.0,1
13078,East Germany,Athletics,Athletics Women's Javelin Throw,Bronze,21.0,181.0,75.0,8
13079,United States,Cross Country Skiing,Cross Country Skiing Men's 30 kilometres,Silver,20.0,178.0,75.0,0
13080,United States,Baseball,Baseball Men's Baseball,Bronze,21.0,190.0,100.0,7
13081,United States,Athletics,Athletics Men's Discus Throw,Bronze,24.0,183.0,95.0,8
13082,West Germany,Swimming,Swimming Women's 4 x 100 metres Medley Relay,Bronze,17.0,179.0,70.0,8
13083,East Germany,Athletics,Athletics Women's 400 metres,Gold,23.0,171.0,62.0,1
13084,East Germany,Athletics,Athletics Women's 4 x 400 metres Relay,Silver,23.0,171.0,62.0,4
13085,Austria,Ski Jumping,"Ski Jumping Men's Large Hill, Team",Gold,24.0,186.0,67.0,1
13086,West Germany,Hockey,Hockey Women's Hockey,Silver,25.0,166.0,61.0,4
13087,Soviet Union,Wrestling,"Wrestling Men's Bantamweight, Greco-Roman",Bronze,32.0,160.0,52.0,7
13088,Russia,Gymnastics,Gymnastics Women's Team All-Around,Silver,18.0,147.0,37.0,4
13089,Russia,Fencing,"Fencing Women's epee, Team",Bronze,28.0,168.0,58.0,7
13090,Czechoslovakia,Ice Hockey,Ice Hockey Men's Ice Hockey,Silver,21.0,181.0,80.0,6
13091,Czechoslovakia,Ice Hockey,Ice Hockey Men's Ice Hockey,Bronze,25.0,181.0,80.0,6
13092,United States,Gymnastics,Gymnastics Women's Team All-Around,Gold,19.0,157.0,46.0,2
13093,United States,Gymnastics,Gymnastics Women's Uneven Bars,Silver,19.0,157.0,46.0,0
13094,Austria,Snowboarding,Snowboarding Women's Giant Slalom,Bronze,27.0,182.0,71.0,7
13095,Czechoslovakia,Judo,Judo Men's Heavyweight,Bronze,24.0,197.0,125.0,7
13096,Poland,Cycling,"Cycling Men's Tandem Sprint, 2,000 metres",Bronze,18.0,173.0,74.0,7
13097,Hungary,Handball,Handball Women's Handball,Bronze,31.0,170.0,60.0,7
13098,Hungary,Wrestling,"Wrestling Men's Welterweight, Greco-Roman",Gold,27.0,173.0,74.0,1
13099,Hungary,Football,Football Men's Football,Gold,21.0,167.0,70.0,5
13100,Hungary,Football,Football Men's Football,Silver,25.0,167.0,70.0,5
13101,Japan,Speed Skating,Speed Skating Women's Team Pursuit (6 laps),Silver,23.0,165.0,61.0,4
13102,Kenya,Athletics,"Athletics Men's 3,000 metres Steeplechase",Bronze,22.0,170.0,60.0,8
13103,Kenya,Athletics,"Athletics Men's 3,000 metres Steeplechase",Silver,30.0,180.0,67.0,4
13104,Denmark,Rowing,Rowing Women's Coxed Quadruple Sculls,Bronze,26.0,170.0,67.0,3
13105,Netherlands,Cycling,"Cycling Men's Team Pursuit, 4,000 metres",Bronze,23.0,179.0,67.0,7
13106,Austria,Ski Jumping,"Ski Jumping Men's Large Hill, Individual",Silver,21.0,180.0,63.0,4
13107,Austria,Ski Jumping,"Ski Jumping Men's Large Hill, Team",Gold,21.0,180.0,63.0,1
13108,Austria,Ski Jumping,"Ski Jumping Men's Large Hill, Team",Gold,25.0,180.0,63.0,1
13109,Japan,Judo,Judo Men's Lightweight,Gold,24.0,169.0,78.0,1
13110,Japan,Judo,Judo Men's Half-Middleweight,Silver,28.0,169.0,78.0,4
13111,Kenya,Athletics,"Athletics Men's 10,000 metres",Bronze,22.0,170.0,60.0,8
13112,Unified Team,Wrestling,"Wrestling Men's Light-Heavyweight, Greco-Roman",Bronze,18.0,180.0,96.0,7
13113,West Germany,Tennis,Tennis Women's Doubles,Bronze,24.0,184.0,68.0,7
13114,Japan,Baseball,Baseball Men's Baseball,Bronze,23.0,179.0,80.0,7
13115,Sweden,Cross Country Skiing,Cross Country Skiing Men's 4 x 10 kilometres Relay,Gold,29.0,190.0,76.0,1
13116,East Germany,Diving,Diving Women's Springboard,Silver,24.0,162.0,56.0,4
13117,United States,Rowing,Rowing Women's Quadruple Sculls,Bronze,21.0,188.0,82.0,3
13118,Germany,Cycling,"Cycling Men's Team Pursuit, 4,000 metres",Silver,24.0,178.0,72.0,4
13119,Germany,Luge,Luge Men's Singles,Gold,23.0,171.0,70.0,1
13120,East Germany,Luge,Luge Men's Singles,Silver,27.0,171.0,70.0,4
13121,East Germany-1,Luge,Luge Mixed (Men)'s Doubles,Gold,27.0,171.0,70.0,1
13122,Germany,Athletics,Athletics Women's 80 metres Hurdles,Silver,24.0,162.0,60.0,4
13123,Germany,Athletics,Athletics Women's 80 metres Hurdles,Bronze,28.0,162.0,60.0,8
13124,United States-2,Bobsleigh,Bobsleigh Men's Four,Bronze,29.0,185.0,98.0,7
13125,Germany,Shooting,"Shooting Men's Small-Bore Rifle, Prone, 50 metres",Gold,18.0,178.0,72.0,1
13126,Finland,Cross Country Skiing,Cross Country Skiing Men's 15 kilometres,Bronze,28.0,184.0,73.0,7
13127,Finland,Cross Country Skiing,Cross Country Skiing Men's 4 x 10 kilometres Relay,Gold,28.0,184.0,73.0,1
13128,Finland,Ice Hockey,Ice Hockey Men's Ice Hockey,Silver,22.0,189.0,92.0,6
13129,Finland,Ice Hockey,Ice Hockey Men's Ice Hockey,Bronze,26.0,189.0,92.0,6
13130,Finland,Ice Hockey,Ice Hockey Men's Ice Hockey,Bronze,19.0,179.0,81.5,6
13131,Finland,Ice Hockey,Ice Hockey Men's Ice Hockey,Bronze,23.0,179.0,81.5,6
13132,Finland,Ice Hockey,Ice Hockey Men's Ice Hockey,Silver,31.0,179.0,81.5,6
13133,Finland,Ice Hockey,Ice Hockey Men's Ice Hockey,Bronze,35.0,179.0,81.5,6
13134,Finland,Nordic Combined,Nordic Combined Men's Team,Bronze,17.0,175.0,59.0,7
13135,Japan,Volleyball,Volleyball Men's Volleyball,Silver,23.0,183.0,75.0,4
13136,Japan,Baseball,Baseball Men's Baseball,Bronze,28.0,176.0,75.0,7
13137,Japan,Volleyball,Volleyball Women's Volleyball,Silver,22.0,168.0,60.0,4
13138,Netherlands,Swimming,Swimming Women's 100 metres Butterfly,Silver,17.0,183.0,85.0,0
13139,Netherlands,Swimming,Swimming Women's 4 x 100 metres Medley Relay,Silver,17.0,183.0,85.0,0
13140,Netherlands,Swimming,Swimming Women's 200 metres Butterfly,Gold,21.0,183.0,85.0,1
13141,Canada,Rowing,Rowing Women's Lightweight Double Sculls,Bronze,24.0,167.0,57.0,3
13142,South Africa,Rugby Sevens,Rugby Sevens Men's Rugby Sevens,Bronze,23.0,180.0,91.0,7
13143,Greece,Weightlifting,Weightlifting Men's Middle-Heavyweight,Silver,23.0,176.0,93.0,4
13144,Hungary,Handball,Handball Women's Handball,Bronze,27.0,180.0,69.0,7
13145,Hungary,Handball,Handball Women's Handball,Silver,31.0,180.0,69.0,4
13146,Hungary,Canoeing,"Canoeing Men's Kayak Doubles, 1,000 metres",Gold,36.0,185.0,89.0,1
13147,Brazil,Football,Football Women's Football,Silver,18.0,171.0,68.0,4
13148,Brazil,Football,Football Women's Football,Silver,22.0,171.0,68.0,4
13149,Finland,Wrestling,"Wrestling Men's Middleweight, Greco-Roman",Gold,28.0,172.0,81.5,1
13150,Finland,Wrestling,"Wrestling Men's Middleweight, Greco-Roman",Gold,32.0,172.0,81.5,1
13151,Russia,Shooting,"Shooting Men's Free Pistol, 50 metres",Gold,37.0,181.0,85.0,1
13152,East Germany,Athletics,Athletics Men's 4 x 100 metres Relay,Silver,28.0,176.0,80.0,4
13153,Russia,Handball,Handball Men's Handball,Gold,24.0,186.0,87.0,1
13154,Russia,Handball,Handball Men's Handball,Bronze,28.0,186.0,87.0,3
13155,Japan,Baseball,Baseball Men's Baseball,Bronze,20.0,182.0,80.0,7
13156,Croatia,Athletics,Athletics Women's Javelin Throw,Gold,21.0,170.0,74.0,1
13157,Yugoslavia,Handball,Handball Women's Handball,Silver,23.0,176.0,68.0,4
13158,Yugoslavia,Handball,Handball Women's Handball,Gold,27.0,176.0,68.0,1
13159,United States,Swimming,Swimming Women's 200 metres Breaststroke,Silver,14.0,170.0,61.0,0
13160,United States,Swimming,Swimming Women's 200 metres Individual Medley,Gold,18.0,170.0,61.0,2
13161,United States,Swimming,Swimming Women's 400 metres Individual Medley,Gold,18.0,170.0,61.0,2
13162,South Africa,Rugby Sevens,Rugby Sevens Men's Rugby Sevens,Bronze,22.0,179.0,89.0,7
13163,West Germany,Rowing,Rowing Men's Single Sculls,Silver,22.0,194.0,84.0,4
13164,West Germany,Rowing,Rowing Men's Single Sculls,Silver,30.0,194.0,84.0,4
13165,West Germany,Rowing,Rowing Men's Single Sculls,Silver,35.0,194.0,84.0,4
13166,Poland,Rowing,Rowing Men's Quadruple Sculls,Gold,37.0,185.0,91.0,1
13167,Soviet Union,Cross Country Skiing,Cross Country Skiing Men's 15 kilometres,Bronze,26.0,162.0,60.0,7
13168,Soviet Union,Cross Country Skiing,Cross Country Skiing Men's 30 kilometres,Bronze,26.0,162.0,60.0,7
13169,Soviet Union,Cross Country Skiing,Cross Country Skiing Men's 4 x 10 kilometres Relay,Gold,26.0,162.0,60.0,1
13170,Soviet Union,Cross Country Skiing,Cross Country Skiing Men's 4 x 10 kilometres Relay,Bronze,34.0,162.0,60.0,7
13171,Soviet Union,Cross Country Skiing,Cross Country Skiing Women's 3 x 5 kilometres Relay,Silver,25.0,162.0,56.0,4
13172,Soviet Union,Cross Country Skiing,Cross Country Skiing Women's 5 kilometres,Bronze,33.0,162.0,56.0,7
13173,Soviet Union,Cross Country Skiing,Cross Country Skiing Women's 3 x 5 kilometres Relay,Gold,33.0,162.0,56.0,1
13174,Soviet Union,Cross Country Skiing,Cross Country Skiing Women's 5 kilometres,Bronze,37.0,162.0,56.0,7
13175,Soviet Union,Cross Country Skiing,Cross Country Skiing Women's 3 x 5 kilometres Relay,Bronze,37.0,162.0,56.0,7
13176,Soviet Union,Wrestling,"Wrestling Men's Super-Heavyweight, Greco-Roman",Gold,21.0,193.0,115.0,1
13177,Soviet Union,Wrestling,"Wrestling Men's Super-Heavyweight, Greco-Roman",Gold,25.0,193.0,115.0,1
13178,Hungary,Fencing,"Fencing Men's epee, Individual",Silver,27.0,175.0,66.0,4
13179,Hungary,Fencing,"Fencing Men's epee, Team",Silver,39.0,175.0,66.0,4
13180,Finland,Cross Country Skiing,Cross Country Skiing Men's 50 kilometres,Silver,33.0,171.0,64.0,4
13181,Finland,Athletics,"Athletics Men's 5,000 metres",Gold,22.0,168.0,57.5,1
13182,Finland,Athletics,"Athletics Men's 10,000 metres",Gold,22.0,168.0,57.5,1
13183,Finland,Athletics,"Athletics Men's Cross-Country, Individual",Gold,22.0,168.0,57.5,1
13184,Finland,Athletics,"Athletics Men's Cross-Country, Team",Silver,22.0,168.0,57.5,4
13185,Finland,Athletics,Athletics Men's Marathon,Gold,30.0,168.0,57.5,1
13186,Finland,Canoeing,"Canoeing Men's Kayak Singles, 500 metres",Gold,27.0,190.0,89.5,1
13187,Russia,Synchronized Swimming,Synchronized Swimming Women's Team,Gold,22.0,171.0,53.0,1
13188,Soviet Union,Athletics,Athletics Men's 4 x 100 metres Relay,Bronze,22.0,175.0,74.0,8
13189,Soviet Union,Weightlifting,Weightlifting Men's Featherweight,Gold,24.0,157.0,62.0,1
13190,Russia,Gymnastics,Gymnastics Women's Team All-Around,Silver,16.0,147.0,34.0,4
13191,Soviet Union,Athletics,Athletics Women's 4 x 400 metres Relay,Bronze,27.0,175.0,61.0,8
13192,Soviet Union,Wrestling,"Wrestling Men's Welterweight, Greco-Roman",Gold,26.0,174.0,80.0,1
13193,Bulgaria,Football,Football Men's Football,Bronze,26.0,168.0,66.0,5
13194,Bulgaria,Wrestling,"Wrestling Men's Middleweight, Greco-Roman",Bronze,25.0,178.0,82.0,7
13195,Bulgaria,Weightlifting,Weightlifting Men's Middleweight,Bronze,27.0,169.0,74.0,7
13196,Bulgaria,Boxing,Boxing Men's Light-Welterweight,Bronze,22.0,177.0,63.0,7
13197,Bulgaria,Rhythmic Gymnastics,Rhythmic Gymnastics Women's Group,Silver,18.0,176.0,48.0,4
13198,Israel,Canoeing,"Canoeing Men's Kayak Singles, 500 metres",Bronze,25.0,185.0,89.0,7
13199,Fiji,Rugby Sevens,Rugby Sevens Men's Rugby Sevens,Gold,30.0,174.0,90.0,1
13200,United States,Sailing,Sailing Mixed Three Person Keelboat,Silver,25.0,178.0,82.0,0
13201,Soviet Union,Rowing,Rowing Women's Coxed Eights,Silver,21.0,184.0,86.0,4
