,Age,Height,Weight,Cluster
3032,21.0,187.0,72.0,5
3033,19.0,165.0,48.0,6
3034,27.0,175.0,80.0,2
3035,25.0,175.0,80.0,2
3036,22.0,176.0,73.0,5
3037,21.0,177.0,60.0,3
3038,19.0,185.0,78.0,5
3039,23.0,185.0,78.0,5
3040,35.0,180.0,85.0,7
3041,39.0,180.0,85.0,7
3042,21.0,173.0,63.0,8
3043,30.0,171.0,60.0,0
3044,28.0,170.0,51.0,0
3045,28.0,170.0,51.0,0
3046,32.0,170.0,51.0,0
3047,26.0,173.0,63.0,2
3048,24.0,180.0,78.0,5
3049,32.0,165.0,62.0,0
3050,18.0,178.0,64.0,3
3051,21.0,182.0,69.0,5
3052,21.0,182.0,69.0,5
3053,17.0,162.0,52.0,6
3054,22.0,178.0,65.0,5
3055,26.0,178.0,65.0,2
3056,30.0,178.0,65.0,2
3057,27.0,172.0,58.0,8
3058,24.0,188.0,74.0,5
3059,23.0,182.0,92.0,5
3060,21.0,180.0,64.0,5
3061,21.0,180.0,64.0,5
3062,21.0,180.0,64.0,5
3063,25.0,180.0,64.0,2
3064,25.0,180.0,64.0,2
3065,25.0,180.0,64.0,2
3066,23.0,170.0,69.0,8
3067,27.0,170.0,69.0,2
3068,27.0,170.0,69.0,2
3069,26.0,168.0,80.0,2
3070,23.0,185.0,80.0,5
3071,27.0,185.0,80.0,2
3072,31.0,170.0,69.0,2
3073,20.0,181.0,74.0,5
3074,19.0,171.0,63.0,3
3075,19.0,171.0,63.0,3
3076,19.0,171.0,63.0,3
3077,23.0,171.0,63.0,8
3078,23.0,171.0,63.0,8
3079,23.0,171.0,63.0,8
3080,27.0,171.0,63.0,8
3081,27.0,171.0,63.0,8
3082,27.0,171.0,63.0,8
3083,26.0,177.0,68.0,2
3084,30.0,177.0,68.0,2
3085,34.0,177.0,68.0,7
3086,24.0,170.0,73.0,8
3087,28.0,170.0,73.0,2
3088,21.0,193.0,90.0,1
3089,21.0,193.0,90.0,1
3090,25.0,193.0,90.0,1
3091,22.0,169.0,65.0,8
3092,18.0,179.0,71.0,5
3093,22.0,179.0,71.0,5
3094,18.0,170.0,48.0,3
3095,18.0,171.0,50.0,3
3096,22.0,180.0,79.0,5
3097,29.0,190.0,110.0,4
3098,22.0,157.0,52.0,8
3099,26.0,157.0,52.0,8
3100,26.0,171.0,65.0,8
3101,30.0,171.0,65.0,2
3102,22.0,189.0,81.0,5
3103,26.0,189.0,81.0,1
3104,24.0,188.0,89.0,1
3105,25.0,185.0,84.0,1
3106,29.0,185.0,84.0,4
3107,21.0,163.0,63.0,8
3108,25.0,180.0,60.0,2
3109,22.0,191.0,105.0,1
3110,26.0,191.0,105.0,1
3111,32.0,176.0,75.0,2
3112,23.0,184.0,74.0,5
3113,27.0,184.0,74.0,2
3114,29.0,181.0,88.0,4
3115,33.0,181.0,88.0,4
3116,33.0,181.0,88.0,4
3117,21.0,207.0,90.0,1
3118,36.0,172.0,70.0,7
3119,22.0,175.0,67.0,5
3120,30.0,165.0,68.0,0
3121,34.0,165.0,68.0,0
3122,34.0,165.0,68.0,0
3123,29.0,165.0,59.0,0
3124,20.0,185.0,80.0,5
3125,30.0,170.0,62.0,0
3126,34.0,170.0,62.0,0
3127,24.0,176.0,72.0,2
3128,32.0,178.0,85.0,2
3129,26.0,157.0,57.0,8
3130,22.0,172.0,83.0,5
3131,22.0,176.0,80.0,5
3132,19.0,178.0,69.0,5
3133,31.0,176.0,74.0,2
3134,31.0,176.0,74.0,2
3135,18.0,190.0,70.0,5
3136,18.0,190.0,70.0,5
3137,24.0,181.0,76.0,5
3138,22.0,188.0,95.0,1
3139,22.0,188.0,95.0,1
3140,24.0,176.0,68.0,2
3141,21.0,193.0,102.0,1
3142,19.0,185.0,74.0,5
3143,25.0,182.0,92.0,1
3144,29.0,182.0,92.0,4
3145,33.0,182.0,92.0,4
3146,37.0,182.0,92.0,4
3147,41.0,182.0,92.0,7
3148,35.0,180.0,78.0,7
3149,32.0,168.0,52.0,0
3150,23.0,167.0,68.0,8
3151,30.0,187.0,84.0,4
3152,21.0,180.0,69.0,5
3153,23.0,174.0,68.0,5
3154,23.0,183.0,77.0,5
3155,27.0,183.0,77.0,2
3156,31.0,183.0,77.0,2
3157,35.0,183.0,77.0,7
3158,27.0,178.0,77.0,2
3159,24.0,162.0,50.0,8
3160,32.0,162.0,50.0,0
3161,32.0,162.0,50.0,0
3162,36.0,162.0,50.0,0
3163,36.0,162.0,50.0,0
3164,40.0,162.0,50.0,0
3165,40.0,162.0,50.0,0
3166,44.0,162.0,50.0,0
3167,44.0,162.0,50.0,0
3168,29.0,163.0,56.0,0
3169,29.0,163.0,56.0,0
3170,37.0,163.0,56.0,0
3171,41.0,163.0,56.0,0
3172,41.0,163.0,56.0,0
3173,19.0,163.0,54.0,3
3174,27.0,175.0,71.0,2
3175,32.0,185.0,78.0,4
3176,19.0,182.0,78.0,5
3177,30.0,175.0,80.0,2
3178,23.0,168.0,67.0,8
3179,22.0,173.0,75.0,5
3180,22.0,171.0,72.0,5
3181,20.0,165.0,64.0,3
3182,20.0,165.0,64.0,3
3183,20.0,165.0,64.0,3
3184,25.0,170.0,58.0,8
3185,27.0,173.0,81.0,2
3186,29.0,190.0,81.0,4
3187,19.0,170.0,61.0,3
3188,23.0,170.0,61.0,8
3189,22.0,158.0,48.0,6
3190,17.0,175.0,72.0,3
3191,17.0,175.0,72.0,3
3192,21.0,165.0,52.0,8
3193,19.0,166.0,67.0,3
3194,26.0,175.0,72.0,2
3195,20.0,170.0,57.0,3
3196,28.0,185.0,84.0,4
3197,32.0,185.0,84.0,4
3198,33.0,176.0,68.0,2
3199,37.0,176.0,68.0,7
3200,23.0,176.0,75.0,5
3201,27.0,176.0,75.0,2
3202,31.0,176.0,75.0,2
3203,23.0,160.0,56.0,8
3204,20.0,173.0,52.0,3
3205,24.0,150.0,48.0,6
3206,25.0,176.0,69.0,2
3207,29.0,176.0,69.0,2
3208,27.0,170.0,65.0,2
3209,24.0,194.0,91.0,1
3210,19.0,175.0,60.0,3
3211,19.0,170.0,62.0,3
3212,20.0,153.0,52.0,6
3213,22.0,165.0,61.0,8
3214,19.0,170.0,60.0,3
3215,18.0,180.0,64.0,3
3216,17.0,162.0,53.0,3
3217,22.0,185.0,71.0,5
3218,24.0,174.0,60.0,8
3219,28.0,174.0,60.0,2
3220,32.0,174.0,60.0,0
3221,27.0,163.0,54.0,0
3222,32.0,163.0,54.0,0
3223,17.0,180.0,69.0,5
3224,17.0,180.0,69.0,5
3225,24.0,178.0,75.0,2
3226,28.0,179.0,78.0,2
3227,25.0,182.0,75.0,2
3228,28.0,160.0,44.0,0
3229,16.0,158.0,52.0,6
3230,22.0,180.0,90.0,5
3231,27.0,180.0,90.0,2
3232,27.0,180.0,90.0,2
3233,30.0,180.0,90.0,4
3234,30.0,180.0,90.0,4
3235,29.0,158.0,48.0,0
3236,29.0,186.0,130.0,4
3237,37.0,186.0,130.0,4
3238,22.0,154.0,60.0,8
3239,33.0,178.0,91.0,4
3240,28.0,168.0,59.0,0
3241,25.0,175.0,73.0,2
3242,25.0,168.0,59.0,8
3243,32.0,173.0,60.0,0
3244,36.0,173.0,60.0,7
3245,40.0,173.0,60.0,7
3246,24.0,182.0,85.0,5
3247,24.0,182.0,85.0,5
3248,41.0,168.0,72.0,7
3249,45.0,168.0,72.0,7
3250,30.0,168.0,62.0,0
3251,34.0,168.0,62.0,0
3252,29.0,176.0,76.0,2
3253,22.0,200.0,110.0,1
3254,26.0,200.0,110.0,1
3255,23.0,187.0,88.0,1
3256,22.0,175.0,67.0,5
3257,23.0,182.0,75.0,5
3258,25.0,187.0,80.0,1
3259,29.0,187.0,80.0,4
3260,29.0,192.0,78.0,4
3261,25.0,185.0,72.0,2
3262,21.0,188.0,79.0,5
3263,27.0,162.0,60.0,8
3264,22.0,180.0,71.0,5
3265,30.0,180.0,71.0,2
3266,22.0,195.0,96.0,1
3267,26.0,195.0,96.0,1
3268,22.0,178.0,74.0,5
3269,25.0,173.0,67.0,2
3270,20.0,171.0,90.0,5
3271,24.0,171.0,90.0,2
3272,28.0,171.0,90.0,2
3273,25.0,175.0,80.0,2
3274,25.0,175.0,80.0,2
3275,29.0,175.0,80.0,2
3276,32.0,175.0,80.0,2
3277,36.0,175.0,80.0,7
3278,40.0,175.0,80.0,7
3279,26.0,203.0,106.0,1
3280,30.0,203.0,106.0,4
3281,24.0,175.0,77.0,2
3282,20.0,187.0,75.0,5
3283,20.0,187.0,75.0,5
3284,24.0,187.0,75.0,5
3285,24.0,187.0,75.0,5
3286,28.0,187.0,75.0,2
3287,28.0,187.0,75.0,2
3288,26.0,170.0,75.0,2
3289,30.0,170.0,75.0,2
3290,17.0,174.0,48.0,3
3291,22.0,154.0,52.0,6
3292,26.0,154.0,52.0,0
3293,30.0,154.0,52.0,0
3294,18.0,170.0,63.0,3
3295,24.0,173.0,84.0,2
3296,20.0,169.0,60.0,3
3297,28.0,169.0,60.0,0
3298,28.0,169.0,60.0,0
3299,28.0,169.0,60.0,0
3300,25.0,167.0,57.0,8
3301,18.0,185.0,57.0,3
3302,19.0,172.0,68.0,3
3303,20.0,184.0,82.0,5
3304,20.0,184.0,82.0,5
3305,19.0,179.0,68.0,5
3306,23.0,179.0,68.0,5
3307,23.0,179.0,68.0,5
3308,27.0,179.0,68.0,2
3309,23.0,185.0,100.0,1
3310,26.0,183.0,76.0,2
3311,22.0,187.0,73.0,5
3312,22.0,155.0,52.0,6
3313,26.0,155.0,52.0,0
3314,19.0,180.0,60.0,3
3315,23.0,180.0,60.0,5
3316,26.0,190.0,60.0,2
3317,22.0,185.0,91.0,1
3318,35.0,184.0,87.0,4
3319,25.0,173.0,71.0,2
3320,14.0,175.0,60.0,3
3321,19.0,176.0,54.0,3
3322,24.0,171.0,52.0,8
3323,28.0,171.0,52.0,0
3324,25.0,164.0,63.0,8
3325,23.0,176.0,76.0,5
3326,27.0,176.0,76.0,2
3327,26.0,162.0,48.0,8
3328,23.0,168.0,68.0,8
3329,26.0,169.0,53.0,8
3330,22.0,174.0,63.0,8
3331,26.0,174.0,63.0,2
3332,23.0,165.0,52.0,8
3333,25.0,193.0,93.0,1
3334,32.0,193.0,93.0,4
3335,22.0,175.0,72.0,5
3336,24.0,175.0,72.0,2
3337,24.0,162.0,68.0,8
3338,32.0,162.0,68.0,0
3339,40.0,162.0,68.0,7
3340,40.0,162.0,68.0,7
3341,44.0,162.0,68.0,7
3342,44.0,162.0,68.0,7
3343,48.0,162.0,68.0,7
3344,48.0,162.0,68.0,7
3345,31.0,170.0,65.0,0
3346,22.0,180.0,73.0,5
3347,22.0,180.0,73.0,5
3348,30.0,181.0,86.0,4
3349,18.0,180.0,72.0,5
3350,26.0,180.0,67.0,2
3351,21.0,165.0,91.0,5
3352,29.0,165.0,91.0,2
3353,25.0,180.0,85.0,2
3354,22.0,170.0,75.0,5
3355,26.0,170.0,75.0,2
3356,15.0,162.0,50.0,6
3357,15.0,162.0,50.0,6
3358,15.0,162.0,50.0,6
3359,26.0,169.0,53.0,8
3360,26.0,169.0,57.0,8
3361,23.0,180.0,65.0,5
3362,26.0,162.0,57.0,8
3363,30.0,162.0,57.0,0
3364,25.0,184.0,82.0,2
3365,26.0,186.0,83.0,2
3366,26.0,186.0,83.0,2
3367,30.0,186.0,83.0,4
3368,26.0,160.0,58.0,8
3369,24.0,188.0,95.0,1
3370,21.0,185.0,86.0,5
3371,23.0,175.0,73.0,5
3372,27.0,175.0,73.0,2
3373,27.0,175.0,73.0,2
3374,24.0,177.0,68.0,2
3375,24.0,177.0,68.0,2
3376,29.0,180.0,70.0,2
3377,21.0,185.0,84.0,5
3378,22.0,188.0,85.0,1
3379,21.0,177.0,65.0,5
3380,30.0,175.0,73.0,2
3381,17.0,164.0,48.0,6
3382,21.0,164.0,48.0,8
3383,22.0,170.0,65.0,8
3384,21.0,173.0,64.0,8
3385,21.0,173.0,64.0,8
3386,21.0,173.0,64.0,8
3387,21.0,173.0,64.0,8
3388,34.0,163.0,53.0,0
3389,38.0,163.0,53.0,0
3390,26.0,170.0,65.0,8
3391,30.0,170.0,65.0,0
3392,20.0,186.0,75.0,5
3393,20.0,186.0,75.0,5
3394,21.0,167.0,63.0,8
3395,25.0,167.0,63.0,8
3396,33.0,175.0,78.0,2
3397,22.0,170.0,62.0,8
3398,22.0,170.0,62.0,8
3399,34.0,170.0,62.0,0
3400,23.0,185.0,74.0,5
3401,23.0,185.0,74.0,5
3402,18.0,190.0,84.0,5
3403,22.0,190.0,84.0,1
3404,26.0,190.0,84.0,1
3405,29.0,178.0,68.0,2
3406,16.0,157.0,46.0,6
3407,16.0,157.0,46.0,6
3408,16.0,157.0,46.0,6
3409,20.0,157.0,46.0,6
3410,20.0,157.0,46.0,6
3411,20.0,157.0,46.0,6
3412,20.0,157.0,46.0,6
3413,25.0,176.0,70.0,2
3414,29.0,176.0,70.0,2
3415,25.0,192.0,93.0,1
3416,17.0,170.0,77.0,3
3417,17.0,170.0,77.0,3
3418,14.0,163.0,69.0,3
3419,42.0,172.0,98.0,7
3420,25.0,193.0,98.0,1
3421,29.0,193.0,98.0,4
3422,21.0,170.0,59.0,8
3423,25.0,170.0,59.0,8
3424,29.0,170.0,59.0,0
3425,26.0,177.0,72.0,2
3426,30.0,177.0,72.0,2
3427,23.0,183.0,130.0,1
3428,26.0,178.0,72.0,2
3429,24.0,190.0,101.0,1
3430,22.0,182.0,83.0,5
3431,17.0,180.0,84.0,5
3432,17.0,180.0,84.0,5
3433,21.0,180.0,84.0,5
3434,21.0,180.0,84.0,5
3435,21.0,183.0,72.0,5
3436,27.0,170.0,54.0,8
3437,23.0,180.0,73.0,5
3438,54.0,180.0,71.0,7
3439,54.0,180.0,71.0,7
3440,19.0,159.0,51.0,6
3441,19.0,159.0,51.0,6
3442,24.0,185.0,80.0,5
3443,28.0,185.0,80.0,2
3444,33.0,185.0,86.0,4
3445,21.0,165.0,65.0,8
3446,21.0,165.0,65.0,8
3447,21.0,165.0,65.0,8
3448,21.0,165.0,65.0,8
3449,25.0,165.0,65.0,8
3450,25.0,165.0,65.0,8
3451,25.0,165.0,65.0,8
3452,21.0,182.0,77.0,5
3453,27.0,172.0,68.0,2
3454,23.0,173.0,59.0,8
3455,22.0,174.0,67.0,5
3456,22.0,174.0,67.0,5
3457,26.0,174.0,67.0,2
3458,30.0,174.0,67.0,2
3459,26.0,180.0,80.0,2
3460,23.0,175.0,71.0,5
3461,31.0,162.0,54.0,0
3462,18.0,169.0,54.0,3
3463,22.0,169.0,54.0,8
3464,22.0,169.0,54.0,8
3465,26.0,169.0,54.0,8
3466,19.0,171.0,60.0,3
3467,23.0,171.0,60.0,8
3468,23.0,182.0,83.0,5
3469,22.0,185.0,70.0,5
3470,21.0,170.0,55.0,8
3471,26.0,175.0,64.0,2
3472,26.0,175.0,64.0,2
3473,21.0,171.0,67.0,8
3474,21.0,171.0,67.0,8
3475,20.0,160.0,52.0,6
3476,27.0,160.0,52.0,0
3477,30.0,177.0,63.0,2
3478,30.0,179.0,80.0,2
3479,30.0,179.0,80.0,2
3480,38.0,179.0,80.0,7
3481,15.0,163.0,59.0,3
3482,34.0,167.0,60.0,0
3483,19.0,163.0,54.0,3
3484,19.0,163.0,54.0,3
3485,23.0,163.0,54.0,8
3486,23.0,163.0,54.0,8
3487,27.0,163.0,54.0,0
3488,17.0,182.0,73.0,5
3489,17.0,182.0,73.0,5
3490,17.0,182.0,73.0,5
3491,21.0,182.0,73.0,5
3492,21.0,182.0,73.0,5
3493,25.0,182.0,73.0,2
3494,25.0,182.0,73.0,2
3495,20.0,165.0,54.0,8
3496,27.0,177.0,68.0,2
3497,27.0,177.0,68.0,2
3498,19.0,182.0,73.0,5
3499,30.0,179.0,88.0,2
3500,34.0,179.0,88.0,4
3501,23.0,195.0,93.0,1
3502,28.0,180.0,78.0,2
3503,31.0,170.0,63.0,0
3504,31.0,170.0,63.0,0
3505,27.0,165.0,55.0,0
3506,31.0,165.0,55.0,0
3507,21.0,171.0,67.0,8
3508,21.0,171.0,67.0,8
3509,25.0,171.0,67.0,8
3510,25.0,171.0,67.0,8
3511,29.0,171.0,67.0,2
3512,29.0,171.0,67.0,2
3513,25.0,173.0,71.0,2
3514,29.0,173.0,71.0,2
3515,20.0,174.0,68.0,5
3516,20.0,174.0,68.0,5
3517,22.0,180.0,84.0,5
3518,26.0,180.0,84.0,2
3519,22.0,172.0,75.0,5
3520,20.0,202.0,82.0,1
3521,24.0,202.0,82.0,1
3522,21.0,180.0,76.0,5
3523,20.0,165.0,53.0,8
3524,24.0,165.0,53.0,8
3525,22.0,152.0,54.0,6
3526,26.0,176.0,68.0,2
3527,36.0,178.0,78.0,7
3528,36.0,178.0,78.0,7
3529,15.0,148.0,40.0,6
3530,15.0,148.0,40.0,6
3531,15.0,148.0,40.0,6
3532,21.0,192.0,88.0,1
3533,26.0,183.0,85.0,2
3534,13.0,158.0,60.0,3
3535,17.0,158.0,60.0,3
3536,21.0,158.0,60.0,8
3537,27.0,182.0,84.0,2
3538,30.0,182.0,84.0,4
3539,18.0,170.0,53.0,3
3540,18.0,170.0,53.0,3
3541,18.0,170.0,53.0,3
3542,25.0,170.0,69.0,8
3543,29.0,170.0,69.0,2
3544,21.0,186.0,81.0,5
3545,20.0,182.0,63.0,5
3546,19.0,186.0,73.0,5
3547,19.0,186.0,73.0,5
3548,20.0,182.0,79.0,5
3549,23.0,182.0,79.0,5
3550,23.0,192.0,92.0,1
3551,31.0,192.0,92.0,4
3552,27.0,188.0,98.0,4
3553,20.0,192.0,90.0,1
3554,24.0,185.0,88.0,1
3555,38.0,180.0,90.0,7
3556,38.0,180.0,90.0,7
3557,46.0,180.0,90.0,7
3558,19.0,177.0,75.0,5
3559,19.0,177.0,75.0,5
3560,23.0,177.0,75.0,5
3561,23.0,177.0,75.0,5
3562,27.0,177.0,75.0,2
3563,31.0,177.0,75.0,2
3564,16.0,168.0,58.0,3
3565,20.0,168.0,58.0,3
3566,24.0,168.0,58.0,8
3567,24.0,168.0,58.0,8
3568,20.0,181.0,69.0,5
3569,24.0,181.0,69.0,5
3570,28.0,181.0,69.0,2
3571,22.0,176.0,78.0,5
3572,22.0,176.0,78.0,5
3573,28.0,170.0,98.0,2
3574,28.0,181.0,70.0,2
3575,26.0,170.0,58.0,8
3576,23.0,188.0,86.0,1
3577,23.0,188.0,83.0,1
3578,20.0,176.0,77.0,5
3579,24.0,176.0,77.0,2
3580,19.0,176.0,71.0,5
3581,20.0,178.0,83.0,5
3582,24.0,178.0,83.0,5
3583,22.0,173.0,70.0,5
3584,24.0,170.0,62.0,8
3585,23.0,165.0,50.0,8
3586,26.0,162.0,50.0,8
3587,30.0,162.0,50.0,0
3588,30.0,162.0,50.0,0
3589,20.0,188.0,73.0,5
3590,28.0,188.0,73.0,2
3591,28.0,166.0,60.0,0
3592,19.0,173.0,73.0,5
3593,19.0,173.0,73.0,5
3594,23.0,173.0,73.0,5
3595,20.0,162.0,57.0,8
3596,29.0,162.0,57.0,0
3597,32.0,162.0,57.0,0
3598,18.0,180.0,80.0,5
3599,18.0,180.0,80.0,5
3600,25.0,193.0,130.0,1
3601,28.0,182.0,70.0,2
3602,20.0,180.0,80.0,5
3603,30.0,194.0,89.0,4
3604,28.0,184.0,83.0,2
3605,25.0,182.0,74.0,2
3606,27.0,175.0,69.0,2
3607,27.0,158.0,52.0,0
3608,35.0,158.0,52.0,0
3609,39.0,158.0,52.0,0
3610,23.0,180.0,69.0,5
3611,23.0,180.0,69.0,5
3612,22.0,172.0,65.0,8
3613,22.0,172.0,65.0,8
3614,26.0,172.0,65.0,2
3615,30.0,172.0,65.0,2
3616,30.0,172.0,65.0,2
3617,25.0,152.0,46.0,6
3618,32.0,152.0,46.0,0
3619,37.0,152.0,46.0,0
3620,26.0,196.0,96.0,1
3621,35.0,191.0,102.0,4
3622,21.0,182.0,78.0,5
3623,31.0,183.0,75.0,2
3624,29.0,174.0,79.0,2
3625,41.0,174.0,79.0,7
3626,49.0,174.0,79.0,7
3627,24.0,193.0,85.0,1
3628,24.0,175.0,66.0,2
3629,24.0,175.0,66.0,2
3630,28.0,175.0,66.0,2
3631,28.0,175.0,66.0,2
3632,20.0,178.0,70.0,5
3633,30.0,182.0,71.0,2
3634,24.0,153.0,52.0,8
3635,22.0,168.0,52.0,8
3636,26.0,168.0,52.0,8
3637,26.0,168.0,77.0,2
3638,25.0,170.0,78.0,2
3639,37.0,165.0,76.0,7
3640,25.0,169.0,57.0,8
3641,21.0,165.0,60.0,8
3642,26.0,173.0,67.0,2
3643,24.0,187.0,86.0,1
3644,26.0,183.0,70.0,2
3645,26.0,183.0,70.0,2
3646,23.0,164.0,52.0,8
3647,27.0,164.0,52.0,0
3648,30.0,173.0,55.0,0
3649,25.0,171.0,79.0,2
3650,22.0,155.0,51.0,6
3651,22.0,155.0,51.0,6
3652,26.0,155.0,51.0,0
3653,25.0,180.0,105.0,1
3654,21.0,192.0,81.0,5
3655,21.0,192.0,81.0,5
3656,25.0,192.0,81.0,1
3657,22.0,180.0,75.0,5
3658,22.0,180.0,75.0,5
3659,26.0,180.0,75.0,2
3660,26.0,180.0,75.0,2
3661,28.0,180.0,75.0,2
3662,28.0,180.0,75.0,2
3663,27.0,159.0,73.0,8
3664,20.0,173.0,73.0,5
3665,24.0,173.0,73.0,2
3666,18.0,157.0,52.0,6
3667,18.0,157.0,52.0,6
3668,18.0,157.0,52.0,6
3669,18.0,157.0,52.0,6
3670,29.0,186.0,90.0,4
3671,22.0,190.0,82.0,1
3672,22.0,190.0,82.0,1
3673,26.0,190.0,82.0,1
3674,26.0,190.0,82.0,1
3675,26.0,190.0,82.0,1
3676,26.0,190.0,82.0,1
3677,30.0,190.0,82.0,4
3678,30.0,190.0,82.0,4
3679,18.0,180.0,64.0,3
3680,18.0,180.0,64.0,3
3681,23.0,180.0,64.0,5
3682,23.0,180.0,64.0,5
3683,23.0,180.0,64.0,5
3684,26.0,180.0,64.0,2
3685,26.0,180.0,64.0,2
3686,30.0,180.0,64.0,2
3687,30.0,180.0,64.0,2
3688,34.0,180.0,64.0,7
3689,38.0,180.0,64.0,7
3690,28.0,181.0,78.0,2
3691,28.0,181.0,78.0,2
3692,22.0,178.0,76.0,5
3693,28.0,180.0,81.0,2
3694,32.0,180.0,81.0,2
3695,36.0,180.0,81.0,7
3696,21.0,183.0,75.0,5
3697,25.0,183.0,75.0,2
3698,25.0,183.0,75.0,2
3699,29.0,183.0,75.0,2
3700,25.0,170.0,66.0,8
3701,25.0,170.0,66.0,8
3702,27.0,172.0,60.0,8
3703,31.0,172.0,60.0,0
3704,26.0,198.0,91.0,1
3705,34.0,176.0,76.0,7
3706,16.0,158.0,50.0,6
3707,16.0,158.0,50.0,6
3708,16.0,158.0,50.0,6
3709,20.0,190.0,87.0,5
3710,17.0,165.0,64.0,3
3711,18.0,170.0,65.0,3
3712,27.0,175.0,80.0,2
3713,31.0,175.0,80.0,2
3714,31.0,175.0,80.0,2
3715,28.0,171.0,69.0,2
3716,26.0,177.0,75.0,2
3717,24.0,169.0,69.0,8
3718,24.0,169.0,69.0,8
3719,30.0,188.0,88.0,4
3720,20.0,189.0,92.0,1
3721,22.0,193.0,92.0,1
3722,26.0,193.0,92.0,1
3723,25.0,174.0,65.0,2
3724,17.0,157.0,52.0,6
3725,23.0,175.0,110.0,1
3726,27.0,175.0,110.0,4
3727,21.0,180.0,72.0,5
3728,25.0,180.0,72.0,2
3729,22.0,175.0,102.0,5
3730,18.0,185.0,91.0,5
3731,25.0,158.0,56.0,8
3732,21.0,168.0,53.0,8
3733,26.0,168.0,53.0,8
3734,26.0,168.0,53.0,8
3735,32.0,183.0,73.0,2
3736,19.0,165.0,64.0,3
3737,27.0,193.0,98.0,1
3738,28.0,180.0,73.0,2
3739,20.0,185.0,90.0,5
3740,26.0,168.0,57.0,8
3741,30.0,168.0,57.0,0
3742,21.0,167.0,58.0,8
3743,29.0,188.0,87.0,4
3744,23.0,180.0,84.0,5
3745,23.0,180.0,84.0,5
3746,25.0,181.0,89.0,2
3747,25.0,157.0,56.0,8
3748,23.0,204.0,100.0,1
3749,23.0,204.0,100.0,1
3750,27.0,204.0,100.0,1
3751,24.0,176.0,81.0,2
3752,24.0,178.0,65.0,2
3753,20.0,170.0,59.0,3
3754,24.0,197.0,88.0,1
3755,21.0,175.0,70.0,5
3756,27.0,174.0,63.0,2
3757,27.0,174.0,63.0,2
3758,15.0,174.0,64.0,3
3759,15.0,174.0,64.0,3
3760,15.0,174.0,64.0,3
3761,24.0,190.0,85.0,1
3762,21.0,171.0,70.0,5
3763,22.0,160.0,60.0,8
3764,26.0,160.0,60.0,8
3765,25.0,191.0,78.0,1
3766,19.0,170.0,52.0,3
3767,18.0,162.0,45.0,6
3768,18.0,162.0,45.0,6
3769,18.0,162.0,45.0,6
3770,20.0,195.0,99.0,1
3771,19.0,185.0,74.0,5
3772,23.0,166.0,66.0,8
3773,25.0,175.0,74.0,2
3774,29.0,175.0,74.0,2
3775,20.0,173.0,62.0,3
3776,19.0,175.0,70.0,5
3777,22.0,170.0,66.0,8
3778,24.0,175.0,72.0,2
3779,24.0,175.0,72.0,2
3780,32.0,173.0,67.0,2
3781,32.0,173.0,67.0,2
3782,24.0,183.0,81.0,5
3783,21.0,162.0,60.0,8
3784,27.0,184.0,83.0,2
3785,35.0,184.0,83.0,4
3786,21.0,180.0,85.0,5
3787,26.0,188.0,81.0,1
3788,22.0,178.0,69.0,5
3789,21.0,187.0,81.0,5
3790,24.0,171.0,57.0,8
3791,28.0,171.0,57.0,0
3792,28.0,171.0,57.0,0
3793,21.0,198.0,95.0,1
3794,21.0,198.0,95.0,1
3795,45.0,165.0,62.0,7
3796,32.0,162.0,62.0,0
3797,36.0,162.0,62.0,0
3798,36.0,162.0,62.0,0
3799,40.0,162.0,62.0,0
3800,40.0,162.0,62.0,0
3801,23.0,183.0,78.0,5
3802,25.0,187.0,93.0,1
3803,22.0,198.0,97.0,1
3804,24.0,175.0,74.0,2
3805,20.0,181.0,76.0,5
3806,21.0,173.0,60.0,8
3807,25.0,173.0,60.0,8
3808,25.0,181.0,78.0,2
3809,25.0,181.0,78.0,2
3810,28.0,181.0,78.0,2
3811,37.0,181.0,78.0,7
3812,37.0,181.0,78.0,7
3813,41.0,181.0,78.0,7
3814,41.0,181.0,78.0,7
3815,45.0,181.0,78.0,7
3816,45.0,181.0,78.0,7
3817,45.0,181.0,78.0,7
3818,48.0,181.0,78.0,7
3819,21.0,174.0,90.0,5
3820,19.0,184.0,80.0,5
3821,28.0,164.0,68.0,0
3822,22.0,180.0,85.0,5
3823,22.0,180.0,85.0,5
3824,26.0,180.0,85.0,2
3825,20.0,171.0,68.0,3
3826,24.0,171.0,68.0,8
3827,28.0,171.0,68.0,2
3828,27.0,177.0,73.0,2
3829,24.0,177.0,70.0,2
3830,28.0,177.0,70.0,2
3831,22.0,168.0,54.0,8
3832,22.0,188.0,93.0,1
3833,21.0,164.0,63.0,8
3834,25.0,164.0,63.0,8
3835,29.0,164.0,63.0,0
3836,31.0,174.0,74.0,2
3837,20.0,170.0,75.0,5
3838,20.0,155.0,56.0,6
3839,28.0,155.0,56.0,0
3840,32.0,155.0,56.0,0
3841,30.0,168.0,61.0,0
3842,24.0,170.0,66.0,8
3843,28.0,170.0,66.0,2
3844,22.0,182.0,81.0,5
3845,27.0,177.0,72.0,2
3846,22.0,176.0,70.0,5
3847,26.0,176.0,70.0,2
3848,30.0,176.0,70.0,2
3849,23.0,169.0,61.0,8
3850,46.0,181.0,76.0,7
3851,32.0,180.0,84.0,4
3852,32.0,180.0,84.0,4
3853,23.0,178.0,83.0,5
