,Age,Height,Weight
995,24.0,185.0,98.0
996,39.0,163.0,93.0
997,43.0,163.0,93.0
998,43.0,163.0,93.0
999,46.0,163.0,93.0
1000,46.0,163.0,93.0
1001,50.0,163.0,93.0
1002,50.0,163.0,93.0
1003,23.0,188.0,78.0
1004,23.0,188.0,78.0
1005,27.0,188.0,78.0
1006,27.0,188.0,78.0
1007,27.0,188.0,78.0
1008,26.0,188.0,81.0
1009,20.0,170.0,56.0
1010,20.0,170.0,56.0
1011,20.0,170.0,56.0
1012,17.0,188.0,85.0
1013,24.0,164.0,69.0
1014,23.0,172.0,67.0
1015,27.0,172.0,67.0
1016,19.0,198.0,93.0
1017,19.0,193.0,120.0
1018,23.0,193.0,120.0
1019,27.0,193.0,120.0
1020,31.0,193.0,120.0
1021,22.0,181.0,84.0
1022,20.0,179.0,74.0
1023,25.0,189.0,87.0
1024,29.0,189.0,87.0
1025,23.0,171.0,58.0
1026,22.0,177.0,68.0
1027,22.0,177.0,68.0
1028,26.0,177.0,72.0
1029,30.0,177.0,72.0
1030,27.0,183.0,74.0
1031,25.0,171.0,65.0
1032,25.0,171.0,65.0
1033,23.0,170.0,81.0
1034,23.0,185.0,94.0
1035,25.0,166.0,57.0
1036,23.0,160.0,49.0
1037,20.0,165.0,59.0
1038,28.0,165.0,59.0
1039,24.0,180.0,75.0
1040,23.0,183.0,80.0
1041,27.0,183.0,80.0
1042,20.0,178.0,72.0
1043,26.0,168.0,55.0
1044,28.0,179.0,70.0
1045,28.0,179.0,70.0
1046,37.0,181.0,70.0
1047,22.0,195.0,115.0
1048,28.0,164.0,56.0
1049,23.0,170.0,65.0
1050,21.0,177.0,75.0
1051,24.0,182.0,81.0
1052,17.0,180.0,79.0
1053,21.0,180.0,79.0
1054,27.0,170.0,67.0
1055,31.0,170.0,67.0
1056,23.0,191.0,76.0
1057,23.0,178.0,70.0
1058,24.0,183.0,75.0
1059,28.0,183.0,75.0
1060,32.0,183.0,75.0
1061,32.0,183.0,75.0
1062,23.0,188.0,88.0
1063,27.0,188.0,88.0
1064,20.0,161.0,58.0
1065,24.0,161.0,58.0
1066,32.0,161.0,58.0
1067,19.0,185.0,75.0
1068,19.0,185.0,75.0
1069,23.0,185.0,75.0
1070,23.0,185.0,75.0
1071,23.0,185.0,75.0
1072,25.0,185.0,75.0
1073,25.0,185.0,75.0
1074,29.0,185.0,75.0
1075,29.0,185.0,75.0
1076,23.0,170.0,60.0
1077,29.0,162.0,92.0
1078,22.0,181.0,82.0
1079,27.0,181.0,66.0
1080,24.0,186.0,77.0
1081,23.0,166.0,63.0
1082,26.0,140.0,48.0
1083,30.0,140.0,48.0
1084,22.0,169.0,53.0
1085,17.0,163.0,52.0
1086,17.0,163.0,52.0
1087,17.0,163.0,52.0
1088,22.0,163.0,52.0
1089,22.0,163.0,52.0
1090,25.0,163.0,52.0
1091,33.0,213.0,135.0
1092,33.0,213.0,135.0
1093,38.0,185.0,90.0
1094,19.0,190.0,80.0
1095,22.0,177.0,70.0
1096,17.0,178.0,65.0
1097,19.0,175.0,67.0
1098,18.0,168.0,58.0
1099,22.0,168.0,58.0
1100,28.0,177.0,85.0
1101,24.0,202.0,91.0
1102,24.0,179.0,74.0
1103,28.0,179.0,74.0
1104,21.0,180.0,47.0
1105,23.0,178.0,75.0
1106,27.0,178.0,75.0
1107,23.0,176.0,69.0
1108,21.0,180.0,68.0
1109,26.0,180.0,68.0
1110,19.0,186.0,78.0
1111,19.0,186.0,78.0
1112,19.0,186.0,78.0
1113,22.0,186.0,78.0
1114,22.0,186.0,78.0
1115,26.0,186.0,78.0
1116,23.0,165.0,58.0
1117,25.0,187.0,65.0
1118,29.0,187.0,65.0
1119,24.0,177.0,70.0
1120,28.0,177.0,70.0
1121,28.0,177.0,70.0
1122,27.0,162.0,65.0
1123,31.0,166.0,60.0
1124,22.0,170.0,50.0
1125,27.0,170.0,50.0
1126,35.0,170.0,50.0
1127,22.0,174.0,71.0
1128,24.0,162.0,65.0
1129,28.0,162.0,65.0
1130,28.0,162.0,65.0
1131,22.0,173.0,74.0
1132,22.0,173.0,74.0
1133,26.0,173.0,74.0
1134,31.0,163.0,69.0
1135,20.0,176.0,74.0
1136,25.0,153.0,52.0
1137,23.0,168.0,66.0
1138,16.0,168.0,58.0
1139,17.0,177.0,73.0
1140,21.0,176.0,65.0
1141,26.0,176.0,65.0
1142,20.0,195.0,88.0
1143,28.0,195.0,88.0
1144,32.0,195.0,88.0
1145,21.0,185.0,63.0
1146,21.0,185.0,63.0
1147,19.0,165.0,58.0
1148,22.0,162.0,50.0
1149,23.0,180.0,70.0
1150,26.0,180.0,70.0
1151,31.0,180.0,70.0
1152,23.0,165.0,65.0
1153,27.0,190.0,110.0
1154,27.0,190.0,110.0
1155,28.0,175.0,80.0
1156,23.0,173.0,61.0
1157,22.0,188.0,80.0
1158,26.0,188.0,80.0
1159,20.0,186.0,80.0
1160,24.0,186.0,80.0
1161,28.0,186.0,80.0
1162,26.0,180.0,72.0
1163,30.0,180.0,72.0
1164,34.0,180.0,72.0
1165,23.0,172.0,62.0
1166,23.0,172.0,62.0
1167,18.0,162.0,56.0
1168,18.0,162.0,56.0
1169,20.0,182.0,77.0
1170,20.0,182.0,77.0
1171,17.0,153.0,38.0
1172,17.0,153.0,38.0
1173,17.0,153.0,38.0
1174,17.0,153.0,38.0
1175,41.0,177.0,70.0
1176,19.0,179.0,70.0
1177,23.0,179.0,70.0
1178,23.0,179.0,70.0
1179,22.0,177.0,62.0
1180,29.0,177.0,62.0
1181,23.0,194.0,82.0
1182,21.0,165.0,53.0
1183,25.0,177.0,65.0
1184,25.0,173.0,81.0
1185,20.0,173.0,61.0
1186,20.0,173.0,61.0
1187,24.0,168.0,59.0
1188,20.0,165.0,56.0
1189,21.0,182.0,72.0
1190,22.0,183.0,81.0
1191,26.0,183.0,81.0
1192,23.0,180.0,77.0
1193,23.0,180.0,77.0
1194,27.0,180.0,77.0
1195,27.0,180.0,77.0
1196,27.0,180.0,77.0
1197,25.0,180.0,74.0
1198,25.0,180.0,74.0
1199,26.0,202.0,100.0
1200,20.0,170.0,69.0
1201,16.0,162.0,56.0
1202,16.0,162.0,56.0
1203,20.0,162.0,56.0
1204,20.0,162.0,56.0
1205,20.0,162.0,56.0
1206,20.0,162.0,56.0
1207,22.0,204.0,100.0
1208,31.0,182.0,93.0
1209,34.0,192.0,83.0
1210,21.0,187.0,77.0
1211,23.0,180.0,64.0
1212,23.0,160.0,51.0
1213,23.0,190.0,91.0
1214,27.0,190.0,91.0
1215,28.0,167.0,68.0
1216,19.0,198.0,100.0
1217,23.0,198.0,100.0
1218,23.0,198.0,100.0
1219,23.0,198.0,100.0
1220,27.0,198.0,100.0
1221,27.0,198.0,100.0
1222,27.0,198.0,100.0
1223,27.0,198.0,100.0
1224,22.0,168.0,57.0
1225,33.0,151.0,52.0
1226,37.0,151.0,52.0
1227,37.0,151.0,52.0
1228,21.0,180.0,61.0
1229,25.0,180.0,61.0
1230,29.0,180.0,61.0
1231,35.0,176.0,120.0
1232,47.0,176.0,120.0
1233,29.0,185.0,95.0
1234,33.0,185.0,95.0
1235,37.0,185.0,95.0
1236,21.0,170.0,65.0
1237,25.0,170.0,65.0
1238,29.0,170.0,65.0
1239,33.0,170.0,65.0
1240,37.0,170.0,65.0
1241,23.0,180.0,96.0
1242,32.0,180.0,96.0
1243,36.0,180.0,96.0
1244,30.0,189.0,87.0
1245,21.0,173.0,72.0
1246,25.0,173.0,65.0
1247,19.0,170.0,66.0
1248,24.0,165.0,64.0
1249,24.0,185.0,82.0
1250,20.0,190.0,82.0
1251,20.0,190.0,82.0
1252,24.0,190.0,82.0
1253,24.0,190.0,82.0
1254,27.0,154.0,52.0
1255,20.0,160.0,55.0
1256,25.0,190.0,80.0
1257,26.0,192.0,65.0
1258,23.0,175.0,69.0
1259,27.0,175.0,69.0
1260,28.0,190.0,90.0
1261,24.0,170.0,59.0
1262,30.0,180.0,98.0
1263,22.0,170.0,58.0
1264,24.0,186.0,85.0
1265,28.0,186.0,85.0
1266,27.0,180.0,95.0
1267,24.0,189.0,82.0
1268,24.0,181.0,93.0
1269,24.0,175.0,75.0
1270,19.0,191.0,86.0
1271,19.0,191.0,86.0
1272,23.0,191.0,86.0
1273,23.0,191.0,86.0
1274,20.0,177.0,80.0
1275,37.0,162.0,51.0
1276,33.0,182.0,68.0
1277,28.0,182.0,64.0
1278,21.0,166.0,50.0
1279,21.0,166.0,50.0
1280,25.0,166.0,50.0
1281,31.0,173.0,64.0
1282,31.0,173.0,64.0
1283,34.0,186.0,86.0
1284,25.0,186.0,86.0
1285,25.0,188.0,82.0
1286,19.0,175.0,68.0
1287,30.0,187.0,80.0
1288,23.0,175.0,79.0
1289,16.0,158.0,48.0
1290,16.0,158.0,48.0
1291,16.0,158.0,48.0
1292,20.0,158.0,48.0
1293,20.0,158.0,48.0
1294,30.0,164.0,56.0
1295,26.0,175.0,74.0
1296,19.0,182.0,70.0
1297,23.0,182.0,70.0
1298,20.0,169.0,54.0
1299,21.0,186.0,74.0
1300,26.0,187.0,87.0
1301,18.0,180.0,82.0
1302,18.0,168.0,58.0
1303,18.0,168.0,58.0
1304,28.0,194.0,92.0
1305,19.0,163.0,54.0
1306,22.0,183.0,88.0
1307,26.0,183.0,88.0
1308,30.0,183.0,88.0
1309,27.0,184.0,77.0
1310,17.0,162.0,60.0
1311,20.0,180.0,62.0
1312,20.0,180.0,62.0
1313,24.0,180.0,62.0
1314,24.0,189.0,67.0
1315,21.0,190.0,85.0
1316,25.0,176.0,80.0
1317,25.0,171.0,62.0
1318,22.0,178.0,70.0
1319,28.0,175.0,75.0
1320,20.0,165.0,52.0
1321,20.0,165.0,52.0
1322,19.0,194.0,103.0
1323,23.0,194.0,103.0
1324,27.0,194.0,103.0
1325,31.0,194.0,103.0
1326,35.0,194.0,103.0
1327,20.0,188.0,88.0
1328,24.0,188.0,88.0
1329,28.0,188.0,88.0
1330,32.0,188.0,88.0
1331,37.0,172.0,69.0
1332,37.0,172.0,69.0
1333,25.0,169.0,78.0
1334,21.0,184.0,69.0
1335,21.0,184.0,69.0
1336,25.0,173.0,76.0
1337,27.0,193.0,104.0
1338,28.0,175.0,75.0
1339,16.0,148.0,40.0
1340,16.0,148.0,40.0
1341,16.0,148.0,40.0
1342,21.0,190.0,86.0
1343,25.0,190.0,86.0
1344,29.0,190.0,86.0
1345,16.0,160.0,50.0
1346,21.0,193.0,82.0
1347,24.0,187.0,93.0
1348,27.0,187.0,93.0
1349,31.0,187.0,93.0
1350,35.0,187.0,93.0
1351,20.0,158.0,51.0
1352,24.0,173.0,59.0
1353,28.0,173.0,59.0
1354,28.0,173.0,59.0
1355,34.0,181.0,76.0
1356,25.0,170.0,55.0
1357,28.0,182.0,72.0
1358,31.0,195.0,96.0
1359,19.0,180.0,72.0
1360,22.0,186.0,96.0
1361,24.0,168.0,62.0
1362,23.0,178.0,73.0
1363,31.0,178.0,73.0
1364,27.0,179.0,74.0
1365,27.0,159.0,54.0
1366,29.0,185.0,80.0
1367,23.0,164.0,66.0
1368,24.0,193.0,97.0
1369,32.0,193.0,97.0
1370,19.0,167.0,66.0
1371,22.0,184.0,66.0
1372,39.0,163.0,61.0
1373,47.0,163.0,61.0
1374,24.0,166.0,72.0
1375,23.0,170.0,66.0
1376,23.0,180.0,79.0
1377,31.0,180.0,79.0
1378,23.0,163.0,55.0
1379,27.0,163.0,55.0
1380,25.0,180.0,69.0
1381,20.0,184.0,80.0
1382,24.0,184.0,80.0
1383,28.0,184.0,80.0
1384,21.0,167.0,55.0
1385,18.0,170.0,67.0
1386,23.0,175.0,66.0
1387,29.0,180.0,74.0
1388,26.0,186.0,90.0
1389,22.0,176.0,82.0
1390,18.0,194.0,78.0
1391,17.0,187.0,78.0
1392,21.0,187.0,78.0
1393,28.0,177.0,84.0
1394,18.0,173.0,75.0
1395,20.0,160.0,51.0
1396,21.0,193.0,75.0
1397,27.0,190.0,83.0
1398,25.0,177.0,63.0
1399,29.0,177.0,63.0
1400,27.0,171.0,70.0
1401,22.0,170.0,61.0
1402,26.0,170.0,61.0
1403,30.0,170.0,61.0
1404,18.0,168.0,65.0
1405,21.0,172.0,58.0
1406,29.0,172.0,58.0
1407,33.0,172.0,58.0
1408,22.0,171.0,62.0
1409,20.0,175.0,75.0
1410,20.0,202.0,90.0
1411,20.0,202.0,90.0
1412,20.0,202.0,90.0
1413,24.0,202.0,90.0
1414,20.0,165.0,64.0
1415,27.0,182.0,82.0
1416,32.0,175.0,79.0
1417,36.0,173.0,60.0
1418,18.0,168.0,67.0
1419,23.0,168.0,67.0
1420,26.0,168.0,67.0
1421,23.0,174.0,64.0
1422,27.0,174.0,64.0
1423,28.0,173.0,68.0
1424,21.0,171.0,66.0
1425,21.0,171.0,66.0
1426,21.0,184.0,84.0
1427,24.0,178.0,75.0
1428,28.0,178.0,75.0
1429,31.0,179.0,64.0
1430,27.0,164.0,62.0
1431,26.0,194.0,78.0
1432,24.0,168.0,70.0
1433,21.0,178.0,76.0
1434,21.0,191.0,80.0
1435,22.0,166.0,52.0
1436,22.0,166.0,52.0
1437,25.0,176.0,74.0
1438,19.0,181.0,76.0
1439,23.0,181.0,76.0
1440,27.0,181.0,76.0
1441,31.0,181.0,76.0
1442,34.0,175.0,70.0
1443,23.0,173.0,66.0
1444,25.0,195.0,89.0
1445,29.0,195.0,89.0
1446,27.0,173.0,64.0
1447,19.0,179.0,57.0
1448,22.0,170.0,59.0
1449,27.0,189.0,82.0
1450,24.0,163.0,55.0
1451,24.0,180.0,72.0
1452,19.0,165.0,60.0
1453,28.0,191.0,78.0
1454,20.0,172.0,74.0
1455,23.0,175.0,70.0
1456,31.0,175.0,70.0
1457,23.0,172.0,67.0
1458,22.0,175.0,62.0
1459,20.0,190.0,90.0
1460,28.0,167.0,64.0
1461,29.0,171.0,51.0
1462,27.0,191.0,82.0
1463,19.0,192.0,80.0
1464,23.0,192.0,80.0
1465,27.0,194.0,80.0
1466,30.0,165.0,50.0
1467,34.0,165.0,50.0
1468,38.0,165.0,50.0
1469,26.0,168.0,67.0
1470,19.0,178.0,72.0
1471,19.0,178.0,72.0
1472,19.0,178.0,72.0
1473,23.0,178.0,72.0
1474,20.0,179.0,77.0
1475,24.0,179.0,77.0
1476,27.0,173.0,71.0
1477,27.0,172.0,75.0
1478,31.0,172.0,75.0
1479,26.0,157.0,54.0
1480,23.0,173.0,64.0
1481,23.0,191.0,72.0
1482,41.0,170.0,72.0
1483,26.0,178.0,64.0
1484,32.0,168.0,62.0
1485,24.0,189.0,82.0
1486,28.0,189.0,82.0
1487,32.0,189.0,82.0
1488,26.0,173.0,64.0
1489,20.0,173.0,64.0
1490,21.0,174.0,75.0
1491,24.0,175.0,85.0
1492,28.0,175.0,85.0
1493,28.0,175.0,85.0
1494,16.0,179.0,71.0
1495,28.0,183.0,85.0
1496,31.0,170.0,67.0
1497,43.0,177.0,78.0
1498,18.0,161.0,70.0
1499,22.0,161.0,70.0
1500,26.0,161.0,70.0
1501,24.0,178.0,77.0
1502,18.0,163.0,54.0
1503,24.0,171.0,62.0
1504,24.0,171.0,62.0
1505,28.0,171.0,62.0
1506,22.0,178.0,74.0
1507,19.0,167.0,50.0
1508,23.0,167.0,50.0
1509,32.0,164.0,70.0
1510,20.0,165.0,66.0
1511,19.0,161.0,53.0
1512,23.0,175.0,77.0
1513,18.0,169.0,60.0
1514,23.0,167.0,57.0
1515,26.0,172.0,64.0
1516,27.0,202.0,95.0
1517,21.0,163.0,54.0
1518,25.0,163.0,54.0
1519,22.0,170.0,67.0
1520,29.0,196.0,113.0
1521,30.0,183.0,72.0
1522,24.0,178.0,64.0
1523,20.0,160.0,59.0
1524,20.0,160.0,59.0
1525,27.0,163.0,75.0
1526,31.0,163.0,75.0
1527,19.0,170.0,60.0
1528,20.0,182.0,78.0
1529,30.0,164.0,58.0
1530,18.0,165.0,57.0
1531,22.0,165.0,57.0
1532,21.0,186.0,82.0
1533,15.0,174.0,66.0
1534,19.0,174.0,66.0
1535,23.0,174.0,66.0
1536,18.0,183.0,68.0
1537,25.0,170.0,65.0
1538,29.0,173.0,65.0
1539,33.0,173.0,65.0
1540,23.0,183.0,78.0
1541,25.0,190.0,83.0
1542,28.0,196.0,92.0
1543,26.0,170.0,56.0
1544,21.0,147.0,47.0
1545,20.0,191.0,85.0
1546,17.0,166.0,56.0
1547,17.0,166.0,56.0
1548,23.0,178.0,68.0
1549,24.0,173.0,59.0
1550,18.0,169.0,70.0
1551,22.0,169.0,70.0
1552,25.0,168.0,69.0
1553,27.0,179.0,73.0
1554,31.0,179.0,73.0
1555,23.0,172.0,63.0
1556,27.0,172.0,63.0
1557,23.0,169.0,61.0
1558,27.0,169.0,61.0
1559,31.0,169.0,61.0
1560,21.0,188.0,73.0
1561,24.0,172.0,67.0
1562,28.0,172.0,67.0
1563,32.0,172.0,67.0
1564,27.0,155.0,57.0
1565,28.0,168.0,68.0
1566,25.0,160.0,50.0
1567,28.0,167.0,60.0
1568,32.0,167.0,60.0
1569,20.0,160.0,54.0
1570,25.0,165.0,51.0
1571,25.0,170.0,63.0
1572,32.0,178.0,69.0
1573,23.0,175.0,73.0
1574,22.0,170.0,57.0
1575,22.0,170.0,57.0
1576,22.0,170.0,57.0
1577,23.0,183.0,73.0
1578,24.0,196.0,72.0
1579,24.0,196.0,72.0
1580,28.0,196.0,72.0
1581,28.0,196.0,72.0
1582,32.0,196.0,72.0
1583,29.0,175.0,69.0
1584,19.0,188.0,84.0
1585,23.0,188.0,84.0
1586,21.0,177.0,74.0
1587,23.0,174.0,69.0
1588,21.0,168.0,69.5
1589,25.0,168.0,69.5
1590,25.0,175.0,63.0
1591,24.0,179.0,78.0
1592,32.0,179.0,78.0
1593,24.0,182.0,67.0
1594,27.0,177.0,75.0
1595,24.0,182.0,90.0
1596,25.0,179.0,81.0
1597,27.0,181.0,80.0
1598,18.0,187.0,68.0
1599,21.0,187.0,68.0
1600,24.0,158.0,56.0
1601,48.0,185.0,78.0
1602,20.0,175.0,69.0
1603,24.0,175.0,69.0
1604,29.0,189.0,80.0
1605,29.0,189.0,80.0
1606,33.0,189.0,80.0
1607,33.0,189.0,80.0
1608,37.0,189.0,80.0
1609,37.0,189.0,80.0
1610,41.0,189.0,80.0
1611,33.0,186.0,78.0
1612,26.0,182.0,75.0
1613,27.0,180.0,72.0
1614,25.0,179.0,69.0
1615,25.0,179.0,69.0
1616,21.0,175.0,65.0
1617,22.0,177.0,70.0
1618,30.0,177.0,63.0
1619,23.0,178.0,60.0
1620,23.0,178.0,73.0
1621,19.0,175.0,67.0
1622,19.0,175.0,67.0
1623,25.0,179.0,72.0
1624,29.0,179.0,72.0
1625,23.0,165.0,64.0
1626,27.0,165.0,64.0
1627,35.0,165.0,64.0
1628,21.0,146.0,57.0
1629,30.0,160.0,62.0
1630,30.0,160.0,62.0
1631,34.0,160.0,62.0
1632,23.0,176.0,64.0
1633,27.0,176.0,64.0
1634,30.0,190.0,88.0
1635,34.0,190.0,88.0
1636,22.0,172.0,52.0
1637,22.0,172.0,52.0
1638,22.0,172.0,52.0
1639,24.0,198.0,72.0
1640,24.0,202.0,90.0
1641,26.0,181.0,73.0
1642,26.0,181.0,73.0
1643,26.0,174.0,70.0
1644,28.0,170.0,69.0
1645,20.0,189.0,91.0
1646,21.0,162.0,62.0
1647,23.0,169.0,65.0
1648,25.0,171.0,67.0
1649,17.0,150.0,63.0
1650,23.0,192.0,68.0
1651,23.0,176.0,72.0
1652,21.0,170.0,62.0
1653,25.0,170.0,62.0
1654,28.0,184.0,82.0
1655,20.0,169.0,75.0
1656,24.0,169.0,75.0
1657,28.0,169.0,75.0
1658,23.0,170.0,61.0
1659,21.0,182.0,56.0
1660,25.0,182.0,56.0
1661,25.0,182.0,56.0
1662,26.0,177.0,74.0
1663,34.0,178.0,79.0
1664,28.0,170.0,70.0
1665,27.0,173.0,61.0
1666,23.0,165.0,65.0
1667,27.0,150.0,70.0
1668,30.0,150.0,70.0
1669,20.0,170.0,57.0
1670,20.0,175.0,61.0
1671,23.0,175.0,61.0
1672,27.0,175.0,61.0
1673,18.0,150.0,42.0
1674,21.0,174.0,73.0
1675,25.0,174.0,57.0
1676,23.0,170.0,53.0
1677,20.0,175.0,65.0
1678,18.0,178.0,70.0
1679,18.0,178.0,70.0
1680,18.0,178.0,70.0
1681,18.0,178.0,70.0
1682,20.0,178.0,70.0
1683,20.0,178.0,70.0
1684,20.0,178.0,70.0
1685,24.0,178.0,70.0
1686,24.0,178.0,70.0
1687,22.0,174.0,77.0
1688,29.0,186.0,91.5
1689,26.0,181.0,82.5
1690,20.0,180.0,63.0
1691,20.0,180.0,63.0
1692,24.0,174.0,70.0
1693,27.0,174.0,68.5
1694,24.0,178.0,82.0
1695,18.0,189.0,116.0
1696,22.0,189.0,116.0
1697,26.0,189.0,116.0
1698,34.0,189.0,116.0
1699,21.0,174.0,65.0
1700,16.0,184.0,66.0
1701,16.0,184.0,66.0
1702,20.0,184.0,66.0
1703,20.0,184.0,66.0
1704,24.0,184.0,66.0
1705,24.0,184.0,66.0
1706,28.0,184.0,66.0
1707,28.0,184.0,66.0
1708,28.0,184.0,66.0
1709,32.0,184.0,66.0
1710,32.0,184.0,66.0
1711,36.0,184.0,66.0
1712,36.0,184.0,66.0
1713,28.0,197.0,96.0
1714,32.0,197.0,96.0
1715,31.0,173.0,61.0
1716,21.0,178.0,71.0
1717,24.0,165.0,58.0
1718,24.0,165.0,58.0
1719,28.0,165.0,58.0
1720,24.0,180.0,77.0
1721,27.0,174.0,81.0
1722,30.0,169.0,66.0
1723,23.0,178.0,85.0
1724,24.0,195.0,97.0
1725,28.0,195.0,97.0
1726,27.0,169.0,60.0
1727,31.0,169.0,60.0
1728,35.0,169.0,60.0
1729,23.0,176.0,70.0
1730,27.0,176.0,70.0
1731,23.0,178.0,70.0
1732,16.0,163.0,50.0
1733,24.0,173.0,72.0
1734,28.0,173.0,72.0
1735,18.0,163.0,58.0
1736,24.0,162.0,54.0
1737,24.0,162.0,54.0
1738,20.0,187.0,76.0
1739,24.0,187.0,76.0
1740,31.0,187.0,103.0
1741,20.0,160.0,64.0
1742,20.0,160.0,64.0
1743,24.0,160.0,64.0
1744,24.0,160.0,64.0
1745,25.0,160.0,62.0
1746,14.0,168.0,54.0
1747,14.0,168.0,54.0
1748,27.0,178.0,83.0
1749,26.0,192.0,102.0
1750,30.0,192.0,102.0
1751,22.0,165.0,60.0
1752,26.0,165.0,60.0
1753,34.0,165.0,60.0
1754,23.0,185.0,73.0
1755,30.0,180.0,78.0
1756,22.0,197.0,91.0
1757,21.0,175.0,71.0
1758,24.0,177.0,70.0
1759,26.0,172.0,65.0
1760,26.0,172.0,65.0
1761,30.0,172.0,65.0
1762,29.0,177.0,60.0
1763,33.0,177.0,60.0
1764,27.0,172.0,74.0
1765,22.0,176.0,76.0
1766,23.0,183.0,75.0
1767,27.0,183.0,75.0
1768,21.0,172.0,67.0
1769,21.0,172.0,67.0
1770,25.0,172.0,67.0
1771,21.0,154.0,53.0
1772,21.0,154.0,53.0
1773,25.0,154.0,53.0
1774,25.0,154.0,53.0
1775,25.0,154.0,53.0
1776,25.0,154.0,53.0
1777,21.0,156.0,55.0
1778,21.0,156.0,55.0
1779,21.0,156.0,55.0
1780,21.0,156.0,55.0
1781,24.0,166.0,63.0
1782,28.0,183.0,85.0
1783,27.0,180.0,87.0
1784,28.0,169.0,61.0
1785,25.0,178.0,68.0
1786,29.0,178.0,68.0
1787,25.0,183.0,86.0
1788,29.0,183.0,86.0
1789,24.0,170.0,72.0
1790,24.0,170.0,72.0
1791,28.0,170.0,72.0
1792,28.0,170.0,72.0
1793,25.0,175.0,58.0
1794,19.0,183.0,90.0
1795,23.0,183.0,90.0
1796,27.0,183.0,90.0
1797,31.0,183.0,90.0
1798,35.0,183.0,90.0
1799,26.0,190.0,89.0
1800,30.0,190.0,89.0
1801,35.0,190.0,89.0
1802,22.0,187.0,84.0
1803,24.0,170.0,61.0
1804,27.0,173.0,68.0
1805,18.0,166.0,59.0
1806,18.0,166.0,59.0
1807,19.0,188.0,70.0
1808,24.0,188.0,96.5
1809,24.0,188.0,96.5
1810,24.0,175.0,60.0
1811,28.0,175.0,60.0
1812,26.0,185.0,85.0
1813,30.0,185.0,85.0
1814,34.0,185.0,85.0
1815,24.0,175.0,61.0
1816,19.0,184.0,80.0
1817,23.0,184.0,80.0
1818,28.0,173.0,68.0
1819,23.0,190.0,76.0
1820,28.0,164.0,54.0
1821,23.0,180.0,70.0
1822,23.0,180.0,66.0
1823,26.0,178.0,69.0
1824,22.0,166.0,52.0
1825,26.0,166.0,52.0
1826,24.0,163.0,48.0
1827,21.0,182.0,79.0
1828,23.0,191.0,75.0
1829,27.0,191.0,75.0
1830,26.0,167.0,65.0
1831,25.0,158.0,50.0
1832,25.0,158.0,50.0
1833,29.0,158.0,50.0
1834,33.0,158.0,50.0
1835,37.0,158.0,50.0
1836,23.0,170.0,65.0
1837,21.0,173.0,65.0
1838,25.0,173.0,65.0
1839,29.0,173.0,65.0
1840,29.0,173.0,65.0
1841,20.0,167.0,55.0
1842,24.0,167.0,55.0
1843,21.0,177.0,58.0
1844,25.0,177.0,58.0
1845,27.0,177.0,88.0
1846,27.0,177.0,88.0
1847,27.0,177.0,88.0
1848,31.0,177.0,88.0
1849,35.0,177.0,88.0
1850,39.0,177.0,88.0
1851,39.0,177.0,88.0
1852,17.0,170.0,79.0
1853,18.0,169.0,63.0
1854,18.0,169.0,63.0
1855,27.0,180.0,67.0
1856,27.0,180.0,67.0
1857,27.0,180.0,67.0
1858,19.0,181.0,82.0
1859,17.0,167.0,45.0
1860,17.0,163.0,69.0
1861,20.0,172.0,79.0
1862,23.0,164.0,57.0
1863,26.0,190.0,80.0
1864,27.0,175.0,93.0
1865,31.0,175.0,93.0
1866,35.0,175.0,93.0
1867,19.0,170.0,67.0
1868,19.0,172.0,91.0
1869,23.0,172.0,91.0
1870,26.0,175.0,90.0
1871,30.0,175.0,90.0
1872,25.0,170.0,56.0
1873,29.0,170.0,56.0
1874,20.0,180.0,62.0
1875,20.0,165.0,63.0
1876,20.0,155.0,57.0
1877,24.0,164.0,57.0
1878,24.0,164.0,57.0
1879,22.0,163.0,60.0
1880,24.0,180.0,96.0
1881,28.0,180.0,96.0
1882,32.0,180.0,96.0
1883,28.0,158.0,43.0
1884,28.0,158.0,43.0
1885,17.0,187.0,58.0
1886,17.0,187.0,58.0
1887,17.0,187.0,58.0
1888,25.0,185.0,81.0
1889,29.0,185.0,81.0
1890,29.0,185.0,81.0
1891,33.0,185.0,81.0
1892,33.0,185.0,81.0
1893,26.0,185.0,80.0
1894,29.0,165.0,59.0
1895,24.0,170.0,65.0
1896,19.0,172.0,74.0
1897,23.0,172.0,74.0
1898,27.0,172.0,74.0
1899,22.0,166.0,60.0
1900,23.0,162.0,56.0
1901,20.0,150.0,52.0
1902,24.0,169.0,64.0
1903,26.0,169.0,64.0
1904,24.0,163.0,72.0
1905,28.0,163.0,72.0
1906,43.0,167.0,65.0
1907,21.0,184.0,68.0
1908,21.0,184.0,68.0
1909,22.0,194.0,81.0
1910,25.0,180.0,77.0
1911,23.0,178.0,58.0
1912,23.0,178.0,58.0
1913,22.0,180.0,85.0
1914,26.0,180.0,85.0
1915,19.0,172.0,58.0
1916,29.0,178.0,75.0
1917,29.0,178.0,75.0
1918,28.0,172.0,73.0
1919,30.0,178.0,61.0
1920,23.0,171.0,51.0
1921,24.0,176.0,60.0
1922,28.0,176.0,60.0
1923,19.0,168.0,62.0
1924,23.0,168.0,62.0
1925,27.0,168.0,62.0
1926,24.0,178.0,67.0
