,Age,Height,Weight,Anomalies
16366,29.0,167.0,63.0,1
16367,26.0,180.0,90.0,1
16368,22.0,167.0,68.0,1
16369,22.0,167.0,68.0,1
16370,26.0,167.0,68.0,1
16371,20.0,168.0,54.0,1
16372,28.0,168.0,54.0,1
16373,28.0,168.0,54.0,1
16374,22.0,170.0,80.0,1
16375,25.0,182.0,75.0,1
16376,26.0,190.0,89.0,1
16377,25.0,169.0,63.0,1
16378,25.0,169.0,63.0,1
16379,29.0,169.0,63.0,1
16380,29.0,169.0,63.0,1
16381,29.0,169.0,63.0,1
16382,29.0,169.0,63.0,1
16383,18.0,169.0,57.0,1
16384,18.0,169.0,57.0,1
16385,22.0,169.0,57.0,1
16386,22.0,169.0,57.0,1
16387,30.0,175.0,60.0,1
16388,26.0,191.0,125.0,-1
16389,22.0,163.0,55.0,1
16390,28.0,172.0,60.0,1
16391,32.0,172.0,60.0,1
16392,32.0,170.0,61.0,1
16393,32.0,170.0,61.0,1
16394,30.0,171.0,68.0,1
16395,21.0,176.0,72.0,1
16396,21.0,190.0,67.0,1
16397,36.0,172.0,68.0,1
16398,17.0,185.0,78.0,1
16399,17.0,185.0,78.0,1
16400,17.0,185.0,78.0,1
16401,21.0,185.0,78.0,1
16402,25.0,185.0,78.0,1
16403,25.0,185.0,78.0,1
16404,29.0,185.0,78.0,1
16405,29.0,185.0,78.0,1
16406,28.0,177.0,69.0,1
16407,25.0,183.0,75.0,1
16408,30.0,183.0,76.0,1
16409,23.0,193.0,92.0,1
16410,31.0,178.0,75.0,1
16411,17.0,161.0,45.0,-1
16412,17.0,161.0,45.0,-1
16413,17.0,161.0,45.0,-1
16414,17.0,161.0,45.0,-1
16415,27.0,188.0,114.0,1
16416,22.0,177.0,65.0,1
16417,31.0,158.0,48.0,-1
16418,21.0,174.0,58.0,1
16419,21.0,174.0,58.0,1
16420,21.0,174.0,58.0,1
16421,25.0,174.0,58.0,1
16422,30.0,168.0,68.0,1
16423,31.0,162.0,51.0,1
16424,21.0,181.0,82.0,1
16425,25.0,181.0,82.0,1
16426,25.0,173.0,71.0,1
16427,18.0,185.0,69.0,1
16428,24.0,192.0,92.0,1
16429,28.0,192.0,92.0,1
16430,28.0,192.0,92.0,1
16431,22.0,168.0,67.0,1
16432,21.0,188.0,74.0,1
16433,29.0,180.0,81.0,1
16434,31.0,172.0,62.0,1
16435,22.0,172.0,60.0,1
16436,26.0,193.0,88.0,1
16437,30.0,193.0,88.0,1
16438,34.0,193.0,88.0,1
16439,17.0,154.0,43.0,-1
16440,17.0,154.0,43.0,-1
16441,17.0,154.0,43.0,-1
16442,21.0,154.0,43.0,-1
16443,21.0,154.0,43.0,-1
16444,28.0,180.0,73.0,1
16445,24.0,182.0,79.0,1
16446,28.0,182.0,79.0,1
16447,25.0,193.0,89.0,1
16448,29.0,193.0,89.0,1
16449,24.0,190.0,80.0,1
16450,28.0,190.0,80.0,1
16451,28.0,190.0,80.0,1
16452,24.0,168.0,63.0,1
16453,25.0,164.0,61.0,1
16454,29.0,164.0,61.0,1
16455,23.0,171.0,61.0,1
16456,27.0,171.0,61.0,1
16457,18.0,187.0,88.0,1
16458,31.0,188.0,79.0,1
16459,35.0,188.0,79.0,1
16460,39.0,188.0,79.0,-1
16461,27.0,175.0,71.0,1
16462,19.0,178.0,64.0,1
16463,22.0,158.0,52.0,1
16464,28.0,167.0,54.0,1
16465,27.0,182.0,68.0,1
16466,20.0,176.0,76.0,1
16467,30.0,175.0,66.0,1
16468,33.0,175.0,66.0,1
16469,31.0,193.0,90.0,1
16470,40.0,170.0,68.0,1
16471,19.0,176.0,82.0,1
16472,23.0,176.0,82.0,1
16473,24.0,179.0,70.0,1
16474,24.0,180.0,62.0,1
16475,25.0,170.0,73.0,1
16476,29.0,170.0,73.0,1
16477,22.0,163.0,63.0,1
16478,34.0,163.0,63.0,1
16479,38.0,163.0,63.0,-1
16480,42.0,163.0,63.0,-1
16481,21.0,162.0,59.0,1
16482,19.0,174.0,71.0,1
16483,19.0,174.0,71.0,1
16484,19.0,174.0,71.0,1
16485,22.0,174.0,71.0,1
16486,22.0,174.0,71.0,1
16487,22.0,174.0,71.0,1
16488,26.0,167.0,60.0,1
16489,21.0,171.0,59.0,1
16490,19.0,188.0,88.0,1
16491,23.0,188.0,88.0,1
16492,16.0,168.0,63.0,1
16493,32.0,168.0,63.0,1
16494,28.0,165.0,68.0,1
16495,32.0,165.0,68.0,1
16496,20.0,185.0,70.0,1
16497,32.0,185.0,70.0,1
16498,25.0,192.0,80.0,1
16499,21.0,185.0,91.0,1
16500,21.0,162.0,52.0,1
16501,21.0,162.0,52.0,1
16502,21.0,162.0,52.0,1
16503,26.0,185.0,81.0,1
16504,22.0,192.0,86.0,1
16505,25.0,155.0,52.0,1
16506,22.0,191.0,100.0,1
16507,21.0,192.0,96.0,1
16508,25.0,192.0,96.0,1
16509,20.0,206.0,100.0,-1
16510,33.0,163.0,62.0,1
16511,18.0,175.0,64.0,1
16512,25.0,178.0,79.0,1
16513,25.0,178.0,79.0,1
16514,29.0,178.0,79.0,1
16515,29.0,178.0,79.0,1
16516,33.0,178.0,79.0,1
16517,19.0,184.0,78.0,1
16518,25.0,184.0,87.0,1
16519,19.0,173.0,65.0,1
16520,23.0,194.0,92.0,1
16521,27.0,194.0,92.0,1
16522,31.0,194.0,92.0,1
16523,16.0,178.0,64.0,1
16524,25.0,172.0,90.0,1
16525,29.0,172.0,90.0,1
16526,27.0,186.0,90.0,1
16527,31.0,186.0,90.0,1
16528,27.0,181.0,74.0,1
16529,38.0,176.0,74.0,1
16530,33.0,183.0,75.0,1
16531,23.0,174.0,52.0,1
16532,23.0,174.0,52.0,1
16533,23.0,174.0,52.0,1
16534,25.0,174.0,52.0,1
16535,25.0,174.0,52.0,1
16536,29.0,174.0,52.0,1
16537,29.0,174.0,52.0,1
16538,27.0,161.0,50.0,1
16539,27.0,161.0,50.0,1
16540,31.0,161.0,50.0,1
16541,31.0,161.0,50.0,1
16542,35.0,161.0,50.0,-1
16543,35.0,161.0,50.0,-1
16544,18.0,164.0,50.0,1
16545,22.0,195.0,98.0,1
16546,24.0,193.0,89.0,1
16547,30.0,168.0,78.0,1
16548,22.0,186.0,90.0,1
16549,21.0,181.0,72.0,1
16550,21.0,181.0,72.0,1
16551,27.0,181.0,72.0,1
16552,31.0,181.0,72.0,1
16553,31.0,181.0,72.0,1
16554,31.0,181.0,72.0,1
16555,35.0,181.0,72.0,1
16556,35.0,181.0,72.0,1
16557,35.0,181.0,72.0,1
16558,35.0,181.0,72.0,1
16559,39.0,181.0,72.0,1
16560,39.0,181.0,72.0,1
16561,39.0,181.0,72.0,1
16562,36.0,178.0,76.0,1
16563,24.0,172.0,64.0,1
16564,28.0,172.0,64.0,1
16565,15.0,175.0,64.0,-1
16566,20.0,178.0,82.0,1
16567,30.0,167.0,66.0,1
16568,34.0,167.0,66.0,1
16569,24.0,186.0,81.0,1
16570,39.0,184.0,100.0,-1
16571,43.0,184.0,100.0,-1
16572,32.0,168.0,62.0,1
16573,21.0,188.0,84.0,1
16574,23.0,190.0,84.0,1
16575,21.0,200.0,97.0,-1
16576,25.0,200.0,97.0,1
16577,33.0,200.0,97.0,-1
16578,24.0,189.0,88.0,1
16579,28.0,189.0,88.0,1
16580,20.0,172.0,71.0,1
16581,24.0,172.0,71.0,1
16582,28.0,172.0,71.0,1
16583,24.0,183.0,86.0,1
16584,29.0,183.0,86.0,1
16585,19.0,181.0,73.0,1
16586,19.0,181.0,73.0,1
16587,19.0,181.0,73.0,1
16588,23.0,181.0,73.0,1
16589,23.0,181.0,73.0,1
16590,27.0,181.0,73.0,1
16591,27.0,181.0,73.0,1
16592,27.0,181.0,73.0,1
16593,23.0,191.0,116.0,-1
16594,24.0,192.0,90.0,1
16595,28.0,192.0,90.0,1
16596,33.0,193.0,100.0,1
16597,33.0,193.0,100.0,1
16598,42.0,169.0,55.0,-1
16599,42.0,169.0,55.0,-1
16600,20.0,178.0,57.0,1
16601,24.0,182.0,76.0,1
16602,24.0,183.0,78.0,1
16603,29.0,178.0,48.0,1
16604,26.0,182.0,74.0,1
16605,30.0,193.0,84.0,1
16606,23.0,161.0,50.0,1
16607,27.0,161.0,50.0,1
16608,21.0,162.0,62.0,1
16609,25.0,174.0,71.0,1
16610,29.0,174.0,71.0,1
16611,24.0,188.0,79.0,1
16612,28.0,188.0,79.0,1
16613,19.0,161.0,57.0,1
16614,23.0,161.0,57.0,1
16615,27.0,161.0,57.0,1
16616,27.0,161.0,57.0,1
16617,20.0,188.0,81.0,1
16618,20.0,188.0,81.0,1
16619,24.0,188.0,81.0,1
16620,26.0,190.0,105.0,1
16621,17.0,174.0,67.0,1
16622,17.0,174.0,67.0,1
16623,17.0,174.0,67.0,1
16624,21.0,174.0,67.0,1
16625,21.0,174.0,67.0,1
16626,21.0,174.0,67.0,1
16627,19.0,168.0,57.0,1
16628,23.0,168.0,57.0,1
16629,23.0,168.0,57.0,1
16630,22.0,180.0,87.0,1
16631,19.0,166.0,48.0,1
16632,25.0,185.0,77.0,1
16633,19.0,160.0,50.0,1
16634,19.0,175.0,59.0,1
16635,23.0,175.0,59.0,1
16636,31.0,175.0,59.0,1
16637,28.0,182.0,69.0,1
16638,32.0,182.0,69.0,1
16639,27.0,170.0,64.0,1
16640,31.0,170.0,64.0,1
16641,19.0,189.0,83.0,1
16642,30.0,178.0,83.0,1
16643,20.0,184.0,90.0,1
16644,24.0,184.0,90.0,1
16645,27.0,185.0,91.0,1
16646,20.0,170.0,67.0,1
16647,20.0,186.0,77.0,1
16648,40.0,186.0,73.0,-1
16649,43.0,186.0,73.0,-1
16650,43.0,186.0,73.0,-1
16651,47.0,186.0,73.0,-1
16652,47.0,186.0,73.0,-1
16653,27.0,183.0,81.0,1
16654,31.0,183.0,81.0,1
16655,31.0,183.0,81.0,1
16656,26.0,186.0,85.0,1
16657,30.0,186.0,85.0,1
16658,17.0,152.0,39.0,-1
16659,17.0,152.0,39.0,-1
16660,17.0,152.0,39.0,-1
16661,31.0,171.0,63.0,1
16662,35.0,171.0,63.0,1
16663,18.0,190.0,79.0,1
16664,18.0,190.0,79.0,1
16665,18.0,190.0,79.0,1
16666,18.0,190.0,79.0,1
16667,22.0,190.0,79.0,1
16668,22.0,190.0,79.0,1
16669,22.0,190.0,79.0,1
16670,22.0,190.0,79.0,1
16671,20.0,184.0,70.0,1
16672,25.0,182.0,75.0,1
16673,34.0,182.0,75.0,1
16674,19.0,184.0,79.0,1
16675,20.0,181.0,76.0,1
16676,38.0,178.0,79.0,1
16677,23.0,187.0,83.0,1
16678,27.0,187.0,83.0,1
16679,27.0,187.0,83.0,1
16680,19.0,172.0,73.0,1
16681,26.0,188.0,85.0,1
16682,17.0,176.0,72.0,1
16683,17.0,176.0,72.0,1
16684,15.0,127.0,42.0,-1
16685,15.0,127.0,42.0,-1
16686,15.0,127.0,42.0,-1
16687,28.0,170.0,62.0,1
16688,28.0,170.0,62.0,1
16689,18.0,170.0,61.0,1
16690,18.0,170.0,61.0,1
16691,18.0,170.0,61.0,1
16692,22.0,170.0,61.0,1
16693,32.0,190.0,90.0,1
16694,28.0,185.0,86.0,1
16695,26.0,181.0,75.0,1
16696,35.0,185.0,95.0,1
16697,26.0,174.0,70.0,1
16698,31.0,170.0,68.0,1
16699,35.0,170.0,68.0,1
16700,26.0,180.0,74.0,1
16701,30.0,180.0,74.0,1
16702,22.0,186.0,72.0,1
16703,15.0,164.0,54.0,-1
16704,15.0,164.0,54.0,-1
16705,20.0,167.0,59.0,1
16706,18.0,173.0,70.0,1
16707,22.0,176.0,68.0,1
16708,28.0,169.0,52.0,1
16709,32.0,169.0,52.0,1
16710,23.0,167.0,57.0,1
16711,20.0,188.0,80.0,1
16712,22.0,198.0,96.0,1
16713,27.0,198.0,96.0,1
16714,30.0,198.0,96.0,1
16715,25.0,187.0,94.0,1
16716,24.0,165.0,48.0,1
16717,23.0,172.0,64.0,1
16718,21.0,181.0,80.0,1
16719,23.0,189.0,88.0,1
16720,23.0,159.0,46.0,1
16721,27.0,159.0,46.0,1
16722,31.0,159.0,46.0,-1
16723,21.0,190.0,100.0,1
16724,27.0,184.0,80.0,1
16725,29.0,184.0,80.0,1
16726,28.0,158.0,55.0,1
16727,28.0,158.0,55.0,1
16728,32.0,158.0,55.0,1
16729,32.0,158.0,55.0,1
16730,36.0,158.0,55.0,-1
16731,36.0,158.0,55.0,-1
16732,40.0,158.0,55.0,-1
16733,18.0,170.0,57.0,1
16734,23.0,182.0,71.0,1
16735,23.0,182.0,71.0,1
16736,17.0,170.0,82.0,1
16737,21.0,170.0,82.0,1
16738,20.0,186.0,80.0,1
16739,31.0,172.0,66.0,1
16740,24.0,182.0,76.0,1
16741,24.0,173.0,74.0,1
16742,20.0,177.0,64.0,1
16743,29.0,191.0,87.0,1
16744,24.0,179.0,73.0,1
16745,25.0,162.0,51.0,1
16746,29.0,162.0,51.0,1
16747,19.0,174.0,62.0,1
16748,19.0,174.0,62.0,1
16749,28.0,180.0,68.0,1
16750,32.0,180.0,68.0,1
16751,36.0,180.0,68.0,1
16752,36.0,168.0,59.0,1
16753,36.0,168.0,59.0,1
16754,25.0,185.0,101.0,1
16755,23.0,198.0,91.0,1
16756,24.0,181.0,78.0,1
16757,26.0,159.0,60.0,1
16758,26.0,159.0,60.0,1
16759,30.0,159.0,60.0,1
16760,27.0,188.0,84.0,1
16761,23.0,194.0,88.0,1
16762,30.0,165.0,55.0,1
16763,20.0,183.0,82.0,1
16764,21.0,183.0,90.0,1
16765,25.0,183.0,90.0,1
16766,27.0,174.0,68.0,1
16767,31.0,174.0,68.0,1
16768,25.0,184.0,76.0,1
16769,30.0,180.0,50.0,1
16770,21.0,180.0,79.0,1
16771,25.0,180.0,79.0,1
16772,25.0,165.0,70.0,1
16773,29.0,188.0,95.0,1
16774,37.0,188.0,95.0,-1
16775,22.0,187.0,84.0,1
16776,22.0,187.0,84.0,1
16777,23.0,178.0,62.0,1
16778,25.0,193.0,91.0,1
16779,26.0,169.0,62.0,1
16780,30.0,169.0,62.0,1
16781,21.0,173.0,58.0,1
16782,17.0,180.0,77.0,1
16783,25.0,180.0,77.0,1
16784,29.0,183.0,85.0,1
16785,29.0,183.0,85.0,1
16786,29.0,183.0,85.0,1
16787,24.0,180.0,100.0,1
16788,28.0,180.0,100.0,1
16789,28.0,180.0,100.0,1
16790,24.0,177.0,64.0,1
16791,20.0,172.0,68.0,1
16792,20.0,172.0,68.0,1
16793,20.0,172.0,68.0,1
16794,20.0,172.0,68.0,1
16795,24.0,172.0,68.0,1
16796,24.0,172.0,68.0,1
16797,28.0,172.0,68.0,1
16798,28.0,172.0,68.0,1
16799,24.0,189.0,84.0,1
16800,23.0,205.0,104.0,-1
16801,20.0,175.0,73.0,1
16802,28.0,186.0,83.0,1
16803,24.0,185.0,76.0,1
16804,28.0,185.0,76.0,1
16805,23.0,182.0,73.0,1
16806,28.0,172.0,68.0,1
16807,25.0,201.0,93.0,1
16808,31.0,176.0,64.0,1
16809,22.0,199.0,97.0,-1
16810,19.0,196.0,80.0,1
16811,22.0,171.0,62.0,1
16812,26.0,171.0,62.0,1
16813,23.0,186.0,80.0,1
16814,27.0,186.0,80.0,1
16815,21.0,186.0,73.0,1
16816,27.0,168.0,66.0,1
16817,32.0,172.0,90.0,1
16818,31.0,179.0,77.0,1
16819,25.0,192.0,102.0,1
16820,29.0,192.0,102.0,1
16821,37.0,181.0,73.0,1
16822,36.0,181.0,80.0,1
16823,28.0,176.0,82.0,1
16824,22.0,178.0,75.0,1
16825,39.0,181.0,79.0,1
16826,39.0,181.0,79.0,1
16827,27.0,185.0,80.0,1
16828,27.0,193.0,114.0,-1
16829,31.0,193.0,114.0,-1
16830,36.0,193.0,114.0,-1
16831,39.0,193.0,114.0,-1
16832,23.0,194.0,87.0,1
16833,26.0,174.0,63.0,1
16834,33.0,178.0,78.0,1
16835,37.0,178.0,78.0,1
16836,41.0,178.0,78.0,-1
16837,21.0,176.0,80.0,1
16838,25.0,176.0,80.0,1
16839,28.0,195.0,101.0,1
16840,28.0,195.0,101.0,1
16841,32.0,170.0,62.0,1
16842,24.0,187.0,82.0,1
16843,28.0,187.0,82.0,1
16844,28.0,170.0,58.0,1
16845,25.0,187.0,92.0,1
16846,29.0,187.0,92.0,1
16847,33.0,187.0,92.0,1
16848,22.0,201.0,94.0,-1
16849,26.0,201.0,94.0,1
16850,23.0,187.0,74.0,1
16851,31.0,187.0,74.0,1
16852,22.0,171.0,65.0,1
16853,22.0,171.0,65.0,1
16854,21.0,160.0,54.0,1
16855,28.0,160.0,54.0,1
16856,33.0,160.0,54.0,1
16857,15.0,172.0,60.0,-1
16858,15.0,172.0,60.0,-1
16859,19.0,172.0,60.0,1
16860,33.0,175.0,92.0,1
16861,37.0,175.0,92.0,-1
16862,37.0,175.0,92.0,-1
16863,50.0,175.0,92.0,-1
16864,50.0,175.0,92.0,-1
16865,23.0,188.0,94.0,1
16866,61.0,182.0,87.0,-1
16867,29.0,190.0,83.0,1
16868,27.0,168.0,56.0,1
16869,27.0,168.0,56.0,1
16870,27.0,168.0,56.0,1
16871,23.0,185.0,83.0,1
16872,21.0,183.0,73.0,1
16873,21.0,183.0,73.0,1
16874,26.0,182.0,73.0,1
16875,30.0,182.0,73.0,1
16876,27.0,176.0,75.0,1
16877,23.0,198.0,111.0,-1
16878,27.0,198.0,111.0,-1
16879,29.0,173.0,75.0,1
16880,29.0,173.0,75.0,1
16881,29.0,173.0,75.0,1
16882,28.0,181.0,80.0,1
16883,17.0,170.0,67.0,1
16884,26.0,188.0,83.0,1
16885,26.0,187.0,84.0,1
16886,26.0,173.0,69.0,1
16887,30.0,173.0,69.0,1
16888,26.0,186.0,98.0,1
16889,30.0,186.0,98.0,1
16890,27.0,168.0,61.0,1
16891,27.0,168.0,61.0,1
16892,31.0,168.0,61.0,1
16893,31.0,168.0,61.0,1
16894,31.0,168.0,61.0,1
16895,40.0,175.0,66.0,1
16896,40.0,175.0,66.0,1
16897,44.0,175.0,66.0,-1
16898,44.0,175.0,66.0,-1
16899,28.0,198.0,123.0,-1
16900,17.0,198.0,96.0,-1
16901,17.0,198.0,96.0,-1
16902,22.0,198.0,96.0,1
16903,25.0,168.0,55.0,1
16904,19.0,191.0,90.0,1
16905,21.0,183.0,109.0,-1
16906,25.0,191.0,82.0,1
16907,24.0,186.0,79.0,1
16908,28.0,186.0,79.0,1
16909,27.0,177.0,71.0,1
16910,24.0,175.0,64.0,1
16911,32.0,175.0,64.0,1
16912,48.0,175.0,64.0,-1
16913,29.0,185.0,70.0,1
16914,25.0,168.0,54.0,1
16915,29.0,168.0,54.0,1
16916,22.0,170.0,70.0,1
16917,32.0,183.0,81.0,1
16918,24.0,190.0,78.0,1
16919,22.0,167.0,56.0,1
16920,20.0,183.0,70.0,1
16921,29.0,172.0,61.0,1
16922,20.0,183.0,79.0,1
16923,23.0,178.0,78.0,1
16924,32.0,170.0,67.0,1
16925,16.0,186.0,70.0,-1
16926,20.0,186.0,70.0,1
16927,45.0,170.0,69.0,-1
16928,45.0,170.0,69.0,-1
16929,17.0,187.0,79.0,1
16930,17.0,187.0,79.0,1
16931,24.0,165.0,59.0,1
16932,62.0,157.0,48.0,-1
16933,23.0,176.0,63.0,1
16934,26.0,198.0,88.0,1
16935,27.0,182.0,63.0,1
16936,31.0,182.0,63.0,1
16937,35.0,182.0,63.0,1
16938,26.0,191.0,70.0,1
16939,26.0,191.0,70.0,1
16940,24.0,185.0,81.0,1
16941,28.0,185.0,81.0,1
16942,21.0,174.0,73.0,1
16943,30.0,199.0,105.0,-1
16944,23.0,193.0,71.0,1
16945,23.0,198.0,150.0,-1
16946,27.0,198.0,150.0,-1
16947,20.0,198.0,79.0,1
16948,24.0,198.0,79.0,1
16949,24.0,198.0,79.0,1
16950,24.0,198.0,79.0,1
16951,20.0,176.0,71.0,1
16952,19.0,196.0,95.0,-1
16953,23.0,196.0,95.0,1
16954,23.0,196.0,95.0,1
16955,23.0,159.0,59.0,1
16956,23.0,159.0,59.0,1
16957,27.0,159.0,59.0,1
16958,26.0,165.0,57.0,1
16959,26.0,165.0,57.0,1
16960,23.0,190.0,101.0,1
16961,27.0,174.0,61.0,1
16962,19.0,180.0,62.0,1
16963,30.0,196.0,91.0,1
16964,22.0,188.0,82.0,1
16965,20.0,175.0,62.0,1
16966,23.0,172.0,67.0,1
16967,17.0,168.0,71.0,1
16968,24.0,186.0,89.0,1
16969,24.0,174.0,65.0,1
16970,25.0,178.0,75.0,1
16971,29.0,178.0,75.0,1
16972,33.0,178.0,75.0,1
16973,33.0,178.0,75.0,1
16974,37.0,178.0,75.0,1
16975,37.0,178.0,75.0,1
16976,30.0,180.0,86.0,1
16977,34.0,180.0,86.0,1
16978,19.0,190.0,81.0,1
16979,28.0,190.0,81.0,1
16980,24.0,183.0,91.0,1
16981,30.0,155.0,85.0,-1
16982,34.0,155.0,85.0,-1
16983,38.0,170.0,70.0,1
16984,25.0,180.0,76.0,1
16985,17.0,176.0,79.0,1
16986,21.0,176.0,79.0,1
16987,25.0,176.0,79.0,1
16988,29.0,176.0,79.0,1
16989,33.0,176.0,79.0,1
16990,22.0,178.0,76.0,1
16991,26.0,178.0,76.0,1
16992,30.0,178.0,76.0,1
16993,19.0,179.0,85.0,1
16994,23.0,179.0,85.0,1
16995,24.0,188.0,80.0,1
16996,24.0,188.0,80.0,1
16997,26.0,163.0,51.0,1
16998,20.0,188.0,69.0,1
16999,24.0,188.0,69.0,1
17000,31.0,196.0,78.0,1
17001,25.0,183.0,94.0,1
17002,29.0,183.0,94.0,1
17003,20.0,208.0,100.0,-1
17004,24.0,208.0,100.0,-1
17005,21.0,175.0,114.0,-1
17006,21.0,175.0,114.0,-1
17007,25.0,175.0,114.0,-1
17008,25.0,175.0,114.0,-1
17009,29.0,175.0,114.0,-1
17010,25.0,170.0,64.0,1
17011,41.0,170.0,64.0,1
17012,34.0,183.0,76.0,1
17013,29.0,186.0,93.0,1
17014,20.0,185.0,79.0,1
17015,18.0,188.0,75.0,1
17016,23.0,165.0,60.0,1
17017,21.0,177.0,75.0,1
17018,29.0,177.0,75.0,1
17019,19.0,183.0,86.0,1
17020,23.0,183.0,86.0,1
17021,22.0,172.0,66.0,1
17022,22.0,172.0,66.0,1
17023,23.0,186.0,74.0,1
17024,23.0,186.0,74.0,1
17025,26.0,186.0,74.0,1
17026,26.0,186.0,74.0,1
17027,15.0,167.0,52.0,-1
17028,19.0,167.0,52.0,1
17029,26.0,198.0,106.0,1
17030,28.0,174.0,72.0,1
17031,32.0,175.0,85.0,1
17032,27.0,200.0,98.0,1
17033,25.0,175.0,57.0,1
17034,29.0,175.0,57.0,1
17035,33.0,175.0,57.0,1
17036,29.0,168.0,49.0,1
17037,29.0,170.0,56.0,1
17038,18.0,152.0,45.0,-1
17039,18.0,152.0,45.0,-1
17040,18.0,152.0,45.0,-1
17041,24.0,182.0,85.0,1
17042,16.0,153.0,43.0,-1
17043,20.0,153.0,43.0,-1
17044,24.0,172.0,72.0,1
17045,29.0,182.0,92.0,1
17046,27.0,182.0,100.0,1
17047,31.0,182.0,100.0,1
17048,31.0,182.0,100.0,1
17049,35.0,182.0,100.0,1
17050,39.0,182.0,100.0,-1
17051,23.0,176.0,71.0,1
17052,27.0,176.0,71.0,1
17053,25.0,182.0,93.0,1
17054,23.0,179.0,74.0,1
17055,27.0,179.0,74.0,1
17056,20.0,185.0,87.0,1
17057,24.0,185.0,87.0,1
17058,24.0,185.0,87.0,1
17059,24.0,185.0,87.0,1
17060,18.0,169.0,74.0,1
17061,22.0,169.0,74.0,1
17062,19.0,171.0,67.0,1
17063,40.0,178.0,76.0,1
17064,22.0,182.0,87.0,1
17065,26.0,180.0,73.0,1
17066,21.0,170.0,63.0,1
17067,23.0,177.0,62.0,1
17068,17.0,193.0,89.0,-1
17069,39.0,180.0,77.0,1
17070,39.0,180.0,77.0,1
17071,24.0,203.0,93.0,-1
17072,28.0,203.0,93.0,1
17073,23.0,180.0,84.0,1
17074,19.0,173.0,62.0,1
17075,19.0,173.0,62.0,1
17076,22.0,180.0,70.0,1
17077,21.0,168.0,63.0,1
17078,20.0,190.0,83.0,1
17079,24.0,190.0,83.0,1
17080,31.0,188.0,87.0,1
17081,22.0,157.0,44.0,-1
17082,17.0,174.0,61.0,1
17083,31.0,183.0,74.0,1
17084,26.0,183.0,76.0,1
17085,24.0,193.0,100.0,1
17086,28.0,193.0,100.0,1
17087,32.0,193.0,100.0,1
17088,25.0,179.0,72.0,1
17089,25.0,179.0,72.0,1
17090,29.0,179.0,72.0,1
17091,29.0,179.0,72.0,1
17092,29.0,178.0,66.0,1
17093,32.0,165.0,65.0,1
17094,25.0,185.0,59.0,1
17095,29.0,185.0,59.0,1
17096,33.0,185.0,59.0,1
17097,22.0,183.0,70.0,1
17098,21.0,188.0,81.0,1
17099,24.0,170.0,60.0,1
17100,20.0,175.0,71.0,1
17101,25.0,170.0,53.0,1
17102,22.0,185.0,79.0,1
17103,19.0,179.0,71.0,1
17104,23.0,179.0,71.0,1
17105,28.0,184.0,70.0,1
17106,21.0,188.0,89.0,1
17107,25.0,188.0,89.0,1
17108,23.0,197.0,96.0,1
17109,27.0,197.0,96.0,1
17110,31.0,197.0,96.0,1
17111,27.0,172.0,60.0,1
17112,14.0,168.0,57.0,-1
17113,22.0,168.0,57.0,1
17114,22.0,196.0,77.0,1
17115,18.0,174.0,78.0,1
17116,26.0,174.0,78.0,1
17117,23.0,170.0,72.0,1
17118,23.0,170.0,72.0,1
17119,21.0,183.0,79.0,1
17120,20.0,186.0,92.0,1
17121,28.0,186.0,92.0,1
17122,28.0,186.0,92.0,1
17123,25.0,196.0,109.0,-1
17124,33.0,175.0,65.0,1
17125,21.0,185.0,87.0,1
17126,22.0,182.0,75.0,1
17127,17.0,175.0,54.0,1
17128,21.0,175.0,54.0,1
17129,21.0,182.0,75.0,1
17130,18.0,172.0,67.0,1
17131,27.0,182.0,82.0,1
17132,39.0,182.0,82.0,1
17133,20.0,162.0,53.0,1
17134,19.0,192.0,80.0,1
17135,21.0,170.0,62.0,1
17136,21.0,170.0,62.0,1
17137,19.0,155.0,45.0,-1
17138,19.0,155.0,45.0,-1
17139,19.0,155.0,45.0,-1
17140,19.0,155.0,45.0,-1
17141,16.0,177.0,65.0,1
17142,16.0,177.0,65.0,1
17143,16.0,177.0,65.0,1
17144,22.0,198.0,140.0,-1
17145,26.0,198.0,140.0,-1
17146,30.0,198.0,140.0,-1
17147,23.0,166.0,57.0,1
17148,25.0,183.0,69.0,1
17149,20.0,193.0,90.0,1
17150,20.0,193.0,90.0,1
17151,24.0,193.0,90.0,1
17152,28.0,193.0,90.0,1
17153,16.0,186.0,86.0,-1
17154,20.0,172.0,65.0,1
17155,20.0,172.0,65.0,1
17156,24.0,172.0,65.0,1
17157,25.0,192.0,90.0,1
17158,29.0,192.0,90.0,1
17159,23.0,174.0,65.0,1
17160,34.0,180.0,85.0,1
17161,20.0,178.0,74.0,1
17162,25.0,186.0,77.0,1
17163,21.0,192.0,104.0,1
17164,19.0,157.0,48.0,-1
17165,19.0,157.0,48.0,-1
17166,18.0,185.0,86.0,1
17167,18.0,185.0,86.0,1
17168,22.0,185.0,86.0,1
17169,26.0,174.0,69.0,1
17170,30.0,174.0,69.0,1
17171,24.0,177.0,66.0,1
17172,28.0,177.0,66.0,1
17173,23.0,191.0,80.0,1
17174,28.0,178.0,75.0,1
17175,25.0,185.0,92.0,1
17176,24.0,176.0,61.0,1
17177,27.0,176.0,61.0,1
17178,31.0,176.0,61.0,1
17179,23.0,176.0,80.0,1
17180,27.0,176.0,80.0,1
17181,24.0,168.0,64.0,1
